consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
174,1,,0,true,"",E_L_Bird,false,1,1,0,,,,
M[superscript]r[/superscript] T Wedgwood in his experiments on,2,0.387,3.857142857142857,false,"","",false,1,1,4,149.18792197684212,984.081165813667,230.3348745329989,254.89549716490262
phosphorescent bodies published in the 92,3,0.387,3,false,"","",false,1,1,3,133.50921196939507,1044.2164821998626,315.66406506430627,313.011284321318
vo of the philosophic Transactions found,4,0.387,3,false,"","",false,1,1,3,138.63988229628325,1065.482110191776,373.23334780252594,398.28366567987706
"That fluor, spar. &c. were luminous",5,0.387,3,false,"","",false,1,1,3,134.55260402502037,1124.2925006799019,437.5245036714713,457.34762034267067
on collision. in addition to these,6,0.387,3,false,"","",false,1,1,3,162.8772970256385,1022.9466522998546,539.499523480664,549.0528956818976
bodies. I have found copper & iron,7,0.387,3.7142857142857144,false,"","",false,1,1,4,158.74409545013884,1059.1817718865268,608.7089211784111,612.3187199047605
pyrites Blende Hematites Phosphate,8,0.387,3,false,"","",false,1,1,3,186.15769377163255,1059.8617446194403,688.6037670467806,691.7896250832233
of lime &c are luminous when,9,0.387,3,false,"","",false,1,1,3,212.2000078641626,1089.120693072136,758.5583000879395,755.1625726605907
rubbed together or struck against,10,0.387,3,false,"","",false,1,1,3,189.77414332336141,1086.062204242589,804.2521620886591,818.4115311395159
any hard body. -,11,0.387,3,false,"","",false,1,1,3,179.40121714875266,658.2619260332654,893.1925724249351,892.8385881986636
Wishing to determine whether these,12,0.387,3,false,"","",false,1,1,3,184.95582816554762,1016.8673678057946,976.2011308494326,972.4164409639948
phaenomena had any relation to electricity,13,0.387,3,false,"","",false,1,1,3,148.01416143033373,1052.2923648485646,1035.9292971770983,1034.4783820401951
I struck two pieces of phosphate,14,0.387,3,false,"","",false,1,1,3,116.14542425890667,1084.6462673375033,1088.8554800108784,1103.014849061735
of lime [unclear]under water[/unclear] in a large,15,0.387,3.4285714285714284,true,JaneChurchill,a_s_wolf,false,1,1,4,157.96617053396062,1028.3977499251978,1191.6242116560584,1206.4187914237596
vessel filled with Carbonic Acid,16,0.387,3,false,"","",false,1,1,3,201.3398353613911,1052.4980323313757,1280.3223990395727,1279.190489897123
They were as luminous as in,17,0.387,3,false,"","",false,1,1,3,182.94933321973957,1062.573297405781,1358.659946103157,1357.8120647233434
the atmosphere. - I struck them together,18,0.387,3,false,"","",false,1,1,3,70.35033998256279,1097.1531936728309,1434.9112971588488,1448.3934740808854
under water the light was equally,19,0.387,3,false,"","",false,1,1,3,91.68592443811139,987.3243915904628,1522.2376342063303,1538.6216414021737
