consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
67,1,0.677,3,false,"","",false,1,2,3,1701.0145952701569,1749.1408869028091,163.23999643325806,160.77198147773743
24. Tried the substance,2,0.677,3,false,"","",false,1,1,3,570.6637456417084,1391.2787183523178,356.97916781902313,360.6811902523041
in sulphur immediately detonated,3,0.677,3,false,"","",false,1,1,3,553.387640953064,1605.9960194826126,468.0398381948471,476.6778905391693
& in one instance under the,4,0.677,3,false,"","",false,1,1,3,574.3657680749893,1509.743436217308,577.8665087223053,576.632501244545
sulphur. - when an attempt,5,0.677,3.2,false,"","",false,1,1,4,564.4937082529068,1508.5094287395477,632.1628351211548,642.0348949432373
was made to amalgamate,6,0.677,3,false,"","",false,1,1,3,570.6637456417084,1543.0616381168365,683.9911465644836,693.8632063865662
in air - detonation & fraction,7,0.677,3.8333333333333335,false,"","",false,1,1,4,562.0256932973862,1577.6138474941254,753.0955703258514,750.6275553703308
of a sulphuret. - gas given,8,0.677,3.8333333333333335,true,Purple Helen,E_L_Bird,false,1,1,4,583.0038204193115,1570.2098026275635,798.7538443803787,797.5198369026184
out under sulphur in fusion,9,0.677,3,false,"","",false,1,1,3,607.6839699745178,1593.6559447050095,880.1983352899551,885.1343652009964
"""- When an attempt was",10,0.677,3,true,"",E_L_Bird,false,1,1,3,654.5762541294098,1452.9790922403336,1018.4071859121323,1024.5772233009338
made to amalgamate it,11,0.677,3,false,"","",false,1,1,3,583.0038204193115,1446.809054851532,1082.5755721330643,1088.7456095218658
with the compound of,12,0.677,3,false,"","",false,1,1,3,632.3641195297241,1467.7871819734573,1140.5739209651947,1145.509950876236
sulphur & [deletion]potash[/deletion] phosphorus,13,0.677,3.75,true,Purple Helen,E_L_Bird,false,1,1,4,634.8321344852448,1467.7871819734573,1192.4022324085236,1198.5722697973251
decomposition - gas given out,14,0.677,3,false,"","",false,1,1,3,669.3843438625336,1562.8057577610016,1265.2085579633713,1280.016647696495
& sulphuret of alkali formed.,15,0.677,3,false,"","",false,1,1,3,663.214306473732,1482.5952717065811,1344.1851559877396,1357.759238243103
It amalgamates with Phosphorus,16,0.677,3,false,"","",false,1,1,3,624.9600746631622,1545.5296530723572,1462.6498712301254,1466.3518936634064
& they [deletion]become more con[/deletion],17,0.677,3.6,true,"",E_L_Bird,false,1,1,4,649.6402242183685,1477.6592417955399,1524.3502424955368,1540.392339706421
instantly burn in the air,18,0.677,3,false,"","",false,1,1,3,612.6199998855591,1481.3612642288208,1589.7526361942291,1593.45465862751
forming phosphate of Potash.-,19,0.677,3,true,Purple Helen,E_L_Bird,false,1,1,4,634.8321344852448,1544.2956455945969,1656.3890373706818,1673.6651420593262
& [deletion][unclear]befo[/unclear][/deletion] at the time of,20,0.677,3.8333333333333335,true,"",E_L_Bird,false,1,1,4,642.2361793518066,1450.511077284813,1741.5355507135391,1761.2796703577042
burning became a clear,21,0.677,3,false,"","",false,1,1,3,642.2361793518066,1429.5329501628876,1799.5338995456696,1813.107981801033
liquid.- -ie before they,22,0.677,3,false,"","",false,1,1,3,665.6823214292526,1465.3191670179367,1852.5962184667587,1861.234270811081
inflame. What would be,23,0.677,3,false,"","",false,1,1,3,664.4483139514923,1544.2956455945969,1911.8285747766495,1924.1686495542526
the effect of,24,0.677,3,false,"","",false,1,1,3,685.4264410734177,1179.0294321775436,1988.3370357751846,2004.3791329860687
23[superscript]d[/superscript] No black matter was,25,0.677,3,false,"","",false,1,1,3,546.4526748657227,1484.298357963562,2166.940888285637,2194.089052796364
left when it was dissipated,26,0.677,3,false,"","",false,1,1,3,583.4728991985321,1517.6165598630905,2227.57180416584,2257.1879836320877
by heate[deletion]d[/deletion] [underline]upon[/underline] gold in,27,0.677,3.8,false,"","",false,1,1,4,597.0469814538956,1437.40607380867,2312.718320131302,2337.398469686508
close vessels -,28,0.677,3,false,"","",false,1,1,3,639.0032356977463,1065.9698230028152,2380.588731408119,2397.8648360967636
