consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
of execution! had we not historical documents,1,-179.668,1,false,"","",true,1,1,1,1948.5544047355652,218.11784601211548,2948.0416235923767,2945.4511497020726
to inform us of the period when this structure was,2,-179.668,1,false,"","",true,1,1,1,1927.8306136131287,233.66068935394287,2865.1464591026306,2828.879824638367
"raised & of the purposes for which it was designed,",3,-179.668,1,false,"","",true,1,1,1,1943.373456954956,241.43211102485657,2735.6227645874023,2720.079921245575
"it might be imagined the work of a race of giants,",4,-179.668,1,false,"","",true,1,1,1,1920.059191942215,264.74637603759766,2626.8228611946106,2624.232387304306
a council chamber for those Titans fabled to have,5,-179.668,1,false,"","",true,1,1,1,1943.373456954956,210.34642434120178,2523.203905582428,2497.2991666793823
warred against the Gods of the pagan mythology.,6,-179.668,1,false,"","",true,1,1,1,1917.4687180519104,256.97495436668396,2409.223054409027,2391.089737176895
The size of the masses of travertin of which it is,7,-179.668,1,false,"","",true,1,1,1,1958.9163002967834,262.1559021472931,2305.6040453910828,2287.470728158951
composed is in harmony with the immense mag-,8,-179.668,1,false,"","",true,1,1,1,1925.240139722824,298.422536611557,2178.670824766159,2173.48987698555
-nitude of the building. It is hardly to be wondered,9,-179.668,1,true,"",RebekahMM,true,1,1,1,1948.5544047355652,218.11784601211548,2082.82329082489,2046.5566563606264
at that a people which constructed such works,10,-179.668,1,false,"","",true,1,1,1,1948.5544047355652,272.51779770851135,1958.4804906845093,1937.756699562073
for their daily sports for their usual amusements,11,-179.668,1,false,"","",true,1,1,1,1933.0115613937378,290.6511149406433,1849.680678844452,1839.3187832832339
"should have possessed strength, enduring energy",12,-179.668,1,false,"","",true,1,1,1,1917.4687180519104,295.83206272125244,1740.8807754516602,1740.8807754516604
& perseverance sufficient to enable them to,13,-179.668,1,false,"","",true,1,1,1,1958.9163002967834,329.5082232952118,1621.7189764976501,1600.9951853752139
conquer the world: their [insertion]They[/insertion] appear always to have,14,-179.668,1,true,"",aplacey,true,1,1,1,1940.7829830646515,228.47974157333374,1515.5094935894012,1520.6904413700106
formed their plans & made their combinations,15,-179.668,1,false,"","",true,1,1,1,1927.8306136131287,244.02258491516113,1411.8905379772186,1409.3000640869143
as if their power were beyond the reach of chance,16,-179.668,1,false,"","",true,1,1,1,1922.6496658325195,301.01301050186134,1300.5001606941223,1290.1382651329043
independent of the influence of time & founded for,17,-179.668,1,false,"","",true,1,1,1,1971.8686697483063,326.9177494049072,1189.1097300052643,1186.51925611496
unlimited duration [insertion]-[/insertion] for eternity!,18,-179.668,1,true,"",aplacey,true,1,1,1,1958.9163002967834,821.6982624530792,1082.900300502777,1069.9479310512545
"A. took up the discourse of O. & said. & ""The aspect of",19,-179.668,1,true,"",aplacey,true,1,1,1,1948.5544047355652,228.47974157333374,978.3745830059052,970.6031613349917
this wonderful heap of ruins is so picturesque,20,-179.668,1,true,"",aplacey,true,1,1,1,1943.373456954956,246.6130588054657,868.5386292934418,871.1291031837466
that it is impossible to regret its decay & at this,21,-179.668,1,false,"","",true,1,1,1,1943.373456954956,254.3844804763794,759.7386724948883,741.6053552627566
season of the year the colours of the vegetation,22,-179.668,1,false,"","",true,1,1,1,1940.7829830646515,275.1082715988159,643.1673474311829,643.1673474311831
are in harmony with those of the falling,23,-179.668,1,false,"","",true,1,1,1,1948.5544047355652,394.2700705528257,529.186496257782,536.9579179286959
building & how perfectly the whole landscape,24,-179.668,1,false,"","",true,1,1,1,1948.5544047355652,264.74637603759766,410.024697303772,412.61517119407677
 is in Tone! The remains of the palace of,25,-179.668,1,true,"",aplacey,true,1,1,1,1953.735352516174,321.73680162429787,308.9962155818939,314.1771633625033
the Caesars & of the golden halls of Nero,26,-179.668,1,false,"","",true,1,1,1,1940.7829830646513,339.8701188564298,192.42489051818848,187.24394273757957
