consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
"refined Arts, & to the [deletion]useful[/deletion] [insertion]sublime[/insertion] Sciences, -",1,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,4,911.4125595092773,2118.53249168396,346.10780143737793,331.75630950927734
- It will not be necessary to,2,-0.8740000000000236,3,false,"","",false,1,1,3,956.0616455078125,2046.775032043457,440.18980407714844,424.24370193481445
enter upon very extended views,3,-0.8740000000000236,3,false,"","",false,1,1,3,952.8724250793457,2043.5858116149902,524.7041454315186,510.35265350341797
in order to [deletion]subvert the[/deletion],4,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,4,946.4939842224121,2040.3965911865234,598.0562152862549,594.8669948577881
[deletion]found[/deletion] perceive the small,5,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,3,936.9263229370117,2032.4235401153564,685.7597770690918,655.4621829986572
[underline]value[/underline] of the proofs adduced,6,-0.8740000000000236,3.8,false,"","",false,1,1,4,933.7371025085449,2038.80198097229,751.1387958526611,733.5980834960938
by the [underline][person_130]French Philosopher[/person_130][/underline]:,7,-0.8740000000000236,3,true,"",raspence,false,1,1,3,954.4670352935791,2037.2073707580566,824.4908657073975,808.5447635650635
|_His [underline]structure[/underline] is [underline]splendid &[/underline] beautiful,8,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,3,965.4701189994812,2138.4344161748886,907.524650812149,903.3404737710953
but [underline]it[/underline] foundations are,9,-0.8740000000000236,3.75,false,"","",false,1,1,4,969.654296040535,2017.0932819843292,987.2564477920532,970.5197396278381
"weak, its materials slender",10,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,3,982.2068271636963,2022.6721847057343,1054.2032804489136,1034.677120923996
& a feeble effort [deletion]only[/deletion] will,11,-0.8740000000000236,3.8333333333333335,false,"","",false,1,1,4,985.2459123134613,2029.895446896553,1134.3493291139603,1119.0073466300964
will be sufficient [deletion]to[/deletion] for,12,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,3,986.6406379938126,2017.3429157733917,1217.800398349762,1203.8531415462494
its destruction. -,13,-0.8740000000000236,3.75,true,"",E_L_Bird,false,1,1,4,1000.5878947973251,1766.2922933101654,1291.9533536434174,1287.7691766023636
.M. de la Place has,14,-0.8740000000000236,3.1666666666666665,true,"",E_L_Bird,false,1,1,4,1130.297383069992,1898.7912329435349,1384.0052485466003,1370.0579917430878
shewn that y[superscript]e[/superscript] relation of some of,15,-0.8740000000000236,3,false,"","",false,1,1,3,962.9303014278412,2121.947341799736,1446.767904162407,1439.7942757606506
the calculations in,16,-0.8740000000000236,3.3333333333333335,false,"","",false,1,1,4,981.0617352724075,1608.6882914304733,1481.6360461711884,1467.6887893676758
"[deletion]of[/deletion] [insertion]the calculations in[/insertion] the indian tables, to",17,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,3,1010.3509745597839,1985.2642251253128,1537.4250733852386,1509.5305597782135
a high northern latitude is,18,-0.8740000000000236,3,false,"","",false,1,1,3,974.2376725673676,1992.3874192237854,1598.6543780565262,1581.917669892311
merely accidental; - . And there,19,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,3,977.0271239280701,2042.5975437164307,1674.66694521904,1650.9566086530685
is a great reason to beleive,20,-0.8740000000000236,3,true,"",E_L_Bird,false,1,1,3,986.7902036905289,2037.0186409950256,1756.955760359764,1748.5874062776566
