consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
Barom. Thermom,1,178.686,3.5,false,"","",false,1,1,5,962.928522265839,283.57735495066413,1419.731517509727,1427.7616731517505
If 102/68 / 68 .,2,178.686,2,true,"",E_L_Bird,true,1,1,5,1004.7429011484021,633.945098240773,1186.958413986521,1205.590571943047
525,3,178.686,3,false,"","",false,1,1,5,585.5112070907417,434.5442810207028,1227.0077821011669,1246.280155642023
[underline]68[/underline],4,178.686,2,false,"","",true,1,1,5,596.7534249895743,399.9130148887633,1183.6449416342407,1188.4630350194548
2,5,178.686,3,false,"","",false,1,1,3,320.51607090397147,254.66879463937994,1175.6147859922175,1178.8268482490269
4200,6,178.686,3,false,"","",false,1,1,4,624.0559541724538,434.5442810207028,1130.6459143968868,1135.464007782101
[underline]3090[/underline],7,178.686,3,false,"","",false,1,1,3,691.5092615654498,463.45284133198686,1068.0107003891046,1080.858949416342
102 ) 35100 ( 34.4,8,178.686,3,false,"","",false,1,1,3,839.2641253786794,241.8205456121425,1010.1935797665366,1013.4056420233459
35100,9,178.686,3,false,"","",false,1,1,4,651.1629319190978,432.12454271316517,1014.1196365356446,1025.3936712741852
102,10,178.686,3,false,"","",false,1,1,3,805.7782654762267,713.9754111766814,1007.6773247718811,1007.6773247718812
34.4,11,178.686,3,false,"","",false,1,1,3,356.4274523258208,251.73998689651478,1010.8985161781312,1012.5090925693513
[underline]306[/underline],12,178.686,3,false,"","",false,1,1,3,683.4791059234265,465.0588724603915,957.1945525291824,970.04280155642
450,13,178.686,3,false,"","",false,1,1,3,624.0559541724538,448.9985611763449,899.3774319066144,909.0136186770425
[underline]408[/underline],14,178.686,3,false,"","",false,1,1,3,614.4197674020257,381.5452537833487,843.166342412451,856.0145914396884
420,15,178.686,3,false,"","",false,1,1,3,546.9664600090297,387.9693782969674,785.3492217898829,786.9552529182876
52.5,16,178.686,4,false,"","",false,1,1,4,921.1717129273175,754.144475573232,603.8677042801553,605.47373540856
[underline]34[/underline],17,178.686,4,false,"","",false,1,1,4,942.0501175965783,766.9927246004693,521.960116731517,513.9299610894939
18.5 Ammonia remaining,18,178.686,3.6666666666666665,false,"","",false,1,1,4,942.0501175965783,238.6084833553332,419.1741245136186,415.9620622568093
31,19,178.686,4,false,"","",false,1,1,4,1011.1094561179789,948.4742421101968,314.7821011673151,313.17607003891044
[underline]12.5[/underline],20,178.686,3,false,"","",false,1,1,4,1020.7456428884068,905.1114016432706,258.5710116731516,252.1468871595331
12.5 Ammonia decomposed,21,178.686,3.6666666666666665,false,"","",false,1,1,4,1033.5938919156442,312.48591526194787,165.42120622568086,176.66342412451365
Barom. Thermom,22,,0,true,"",aplacey,false,1,1,0,,,,
If 102/68.,23,,0,true,"",Stella_Liu,false,1,1,0,,,,
52.5,24,-1.2060000000000173,3,false,"","",false,1,1,3,370.5725954061825,603.1886465342204,1240.861169591019,1235.9640175891595
[underline]68[/underline],25,,0,true,"",Stella_Liu,false,1,1,0,,,,
2 ,26,,0,true,"",Stella_Liu,false,1,1,0,,,,
4200 ,27,,0,true,"",Stella_Liu,false,1,1,0,,,,
[underline]3090[/underline] ,28,,0,true,"",Stella_Liu,false,1,1,0,,,,
102 ) 35100 ( 34.4,29,,0,true,"",Stella_Liu,false,1,1,0,,,,
[underline]306[/underline] ,30,,0,true,"",Stella_Liu,false,1,1,0,,,,
450 ,31,,0,true,"",Stella_Liu,false,1,1,0,,,,
[underline]408[/underline],32,,0,true,"",Stella_Liu,false,1,1,0,,,,
420 ,33,,0,true,"",Stella_Liu,false,1,1,0,,,,
52.5 ,34,,0,true,"",Stella_Liu,false,1,1,0,,,,
[underline]34[/underline] ,35,,0,true,"",Stella_Liu,false,1,1,0,,,,
18.5 Ammonia remaining,36,,0,true,"",sruston,false,1,1,0,,,,
31 ,37,,0,true,"",Stella_Liu,false,1,1,0,,,,
[underline]12.5[/underline] ,38,,0,true,"",Stella_Liu,false,1,1,0,,,,
12.5 Ammonia decomposed,39,,0,true,"",sruston,false,1,1,0,,,,
