consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
107,1,-0.5670000000000073,4,false,"","",false,1,1,4,846.8114480115108,954.7763443491025,90.59433657806281,89.52537296913138
- There mayst thou in thoughtful slumbers,2,,0,true,"",Fierengraw,false,1,1,0,,,,
Frame some soul awakening numbers,3,,0,true,"",Fierengraw,false,1,1,0,,,,
Some melancholy musings high,4,,0,true,"",Fierengraw,false,1,1,0,,,,
Breathing of immortality. -,5,,0,true,"",Fierengraw,false,1,1,0,,,,
When slanting suns through snow clouds,6,,0,true,"",sruston,false,1,1,0,,,,
peep,7,,0,true,"",Fierengraw,false,1,1,0,,,,
And Nature seems to sink in sleep,8,,0,true,"",Fierengraw,false,1,1,0,,,,
Then may society impart,9,,0,true,"",Fierengraw,false,1,1,0,,,,
Its varied influence to thy heart,10,,0,true,"",Fierengraw,false,1,1,0,,,,
Not the vain influence of the crowd,11,,0,true,"",Fierengraw,false,1,1,0,,,,
Or sneering low or laughing loud,12,,0,true,"",Fierengraw,false,1,1,0,,,,
But that which from the wise & good,13,,0,true,"",Fierengraw,false,1,1,0,,,,
Flows pure as if in solitude,14,,0,true,"",Fierengraw,false,1,1,0,,,,
Creative noble free & kind,15,,0,true,"",Fierengraw,false,1,1,0,,,,
The lights the spirit of the mind,16,,0,true,"",Fierengraw,false,1,1,0,,,,
And mayst thou lovely woman give,17,,0,true,"",Fierengraw,false,1,1,0,,,,
Feelings which shall for ever live,18,,0,true,"",sruston,false,1,1,0,,,,
-: Here mayst thou in thoughtful slumbers,19,176.699,6.285714285714286,false,"","",false,1,1,7,911.1159960750988,136.12033597362097,1396.5788757866071,1442.5441274715945
From some soul awakening numbers,20,176.699,3.4,false,"","",false,1,1,4,918.5987209488339,99.77569560266147,1324.9585790424048,1363.4411466312272
Some melancholy musings sigh,21,176.699,3,false,"","",false,1,1,3,941.0468547924695,205.6027054999604,1244.7866142043208,1292.8897931071713
Some melancholy musings high,22,176.699,3,false,"","",false,1,1,3,941.0468547924695,205.6027054999604,1244.7866142043208,1292.8897931071713
Breathing of immortality. -,23,176.699,4,false,"","",false,1,1,4,944.2537456192638,295.3953224296423,1116.5114704633863,1193.476564863461
When slanting [unclear]xxxx through snow clouds,24,176.699,5.333333333333333,false,"","",false,1,1,7,919.6676641689804,154.2926153815306,1044.8911981857261,1086.5806158237729
And Nature seems to sink in sleep,25,176.699,3.857142857142857,false,"","",false,1,1,4,954.9433409310084,230.18872578388869,957.2365084739071,979.6846219287577
Then may society impart,26,176.699,4,false,"","",false,1,1,4,968.8398066807622,206.67164872010676,861.0301506682064,913.4091636179976
Its varied influence to thy heart -,27,176.699,3.857142857142857,false,"","",false,1,1,4,906.8401416393731,88.01715707077051,776.5823517831816,826.8234477095025
Its varied influence to thy heart,28,176.699,3,false,"","",false,1,1,3,906.8401416393731,88.01715707077051,776.5823517831816,826.8234477095025
Not the vain influence of the crowd,29,176.699,3,false,"","",false,1,1,3,900.4264007633542,162.84432425298223,667.5484714478735,772.306517736241
Or sneering low or laughing loud,30,176.699,4,false,"","",false,1,1,4,931.4262027008714,115.81008857027837,603.4108995774063,662.2036737920014
But that which from the wise & good,31,176.699,4,false,"","",false,1,1,4,963.4950090248899,57.01731435568354,524.307898348254,585.2385997807119
Flows pure as if in solitude,32,176.699,4,false,"","",false,1,1,4,973.1156407277028,189.56831253234327,461.2392941644751,487.9632824438364
Creative noble free & kind,33,176.699,4,false,"","",false,1,1,4,927.1503890427153,247.29214352679173,367.17086357663726,398.17066551415445
He lights the spirit of the mind,34,176.699,3,false,"","",false,1,1,3,946.3916524483415,121.15488622615044,297.6884940502979,323.3434983319428
To light the spirit of the mind,35,176.699,3,false,"","",false,1,1,3,946.3916524483415,121.15488622615044,297.6884940502979,323.3434983319428
And mayst true lovely womans give,36,176.699,3.8333333333333335,false,"","",false,1,1,6,932.4951866985875,93.36195472664258,180.10294562110812,236.7577926178402
Feelings which shall for ever live,37,176.699,4,false,"","",false,1,1,4,943.1847820103321,46.327719043938714,110.6205760947687,158.72375499761915
peep,38,176.699,4,false,"","",false,1,2,4,288.9814999984836,192.77514219278282,1033.1326392650503,1030.9947120471872
