consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
[insertion]for[/insertion] me to mention only,1,,0,true,"",deehar,false,1,1,0,,,,
a few [deletion]instances[/deletion] cases.-,2,,0,true,"",deehar,false,1,1,0,,,,
The blood Horse of,3,,0,true,"",deehar,false,1,1,0,,,,
Arabia is become,4,,0,true,"",deehar,false,1,1,0,,,,
the favourite of the,5,,0,true,"",deehar,false,1,1,0,,,,
north of Europe & the colts,6,,0,true,"",deehar,false,1,1,0,,,,
[deletion]ofspring[/deletion] [insertion]possess all the superior[/insertion][unclear]xxxxx xxxxx[/unclear],7,,0,true,"",deehar,false,1,1,0,,,,
qualities {insertion]of their parents[/insertion] even in the ,8,,0,true,"",deehar,false,1,1,0,,,,
polar circle.,9,,0,true,"",deehar,false,1,1,0,,,,
The [insertion]ofspring of the[/insertion] Merino sheep,10,,0,true,"",deehar,false,1,1,0,,,,
retain the fine ness of,11,,0,true,"",deehar,false,1,1,0,,,,
their wool in England,12,,0,true,"",deehar,false,1,1,0,,,,
& Saxony,13,,0,true,"",deehar,false,1,1,0,,,,
- Poultry,14,,0,true,"",deehar,false,1,1,0,,,,
[insertion]Bantams[/insertion] Tumbling & carrier,15,,0,true,"",deehar,false,1,1,0,,,,
"pidgeons Geese, Ducks",16,,0,true,"",deehar,false,1,1,0,,,,
"Turkies, &c all afford",17,,0,true,"",deehar,false,1,1,0,,,,
[insertion]for[/insertion] me to mention only,18,179.21,1,false,"","",true,1,1,1,1501.604915857315,511.0417628288269,2569.3249094486237,2602.509604692459
a few [deletion]instances[/deletion] cases. -,19,179.21,1,false,"","",true,1,1,1,1431.9170558452606,217.35720992088318,2431.6084241867065,2466.4523541927338
The blood Horse of,20,179.21,1,false,"","",true,1,1,1,1383.7992477416992,457.9462504386902,2237.478006362915,2270.6627016067505
Arabia is become,21,179.21,1,false,"","",true,1,1,1,1377.1623086929321,509.38252806663513,2126.309282064438,2141.242394924164
the favorite of the,22,179.21,1,false,"","",true,1,1,1,1408.6877691745758,545.8856928348541,1993.570501089096,2023.4367268085482
north of Europe & the colts,23,179.21,1,false,"","",true,1,1,1,1390.4361867904663,162.6024627685547,1879.0833048820496,1870.787131071091
[deletion]ofspring[/deletion] [insertion]possess all the superior[/insertion] [deletion]retain these[/deletion],24,179.21,1,false,"","",true,1,1,1,1349.0215940475464,479.63824677467346,1744.6178443431854,1763.5689799785616
qualities [insertion]of their parents[/insertion] even in the,25,179.21,1,false,"","",true,1,1,1,1335.6814396381378,358.39216470718384,1600.3318672180176,1621.9019191265108
polar circle.,26,179.21,1,false,"","",true,1,1,1,1338.9999091625214,711.8091690540314,1475.8892600536346,1484.1854338645937
The [insertion]ofspring of the[/insertion] Merino sheep,27,179.21,1,false,"","",true,1,1,1,1308.7504308223724,480.82269275188446,1328.8772104978561,1322.9549806118011
retain the fineness of,28,179.21,1,false,"","",true,1,1,1,1404.6905549764633,384.8825685977936,1184.3748012781143,1206.8792748451233
their wool in England,29,179.21,1,false,"","",true,1,1,1,1359.6816078424454,421.60039389133453,1061.1924327611923,1068.2991086244583
"& Saxony. - Poultry,",30,179.21,1,false,"","",true,1,1,1,1378.6327434778214,204.8467800617218,924.9811190366745,871.6810500621798
[insertion]Bantams[/insertion] Tumbling & carrier,31,179.21,1,false,"","",true,1,1,1,1415.3505687713623,496.22049045562744,735.4697626829147,747.3142224550248
"pidgeons Geese, Ducks",32,179.21,1,false,"","",true,1,1,1,1382.1860814094543,319.73803985118866,582.6762447357178,601.6273803710939
"Turkies, &c all afford",33,179.21,1,false,"","",true,1,1,1,1395.0071573257446,291.954763174057,438.0969420671463,451.919653773308
