consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
a livelihood in different parts of,1,-1.1709999999999923,2,false,"","",false,1,1,2,285.6160717986788,1958.2268530675938,424.71908228719275,399.33806409289593
Europe by travelling from place to,2,-1.1709999999999923,2,false,"","",false,1,1,2,305.92088635411625,1955.6885939140507,571.9292056613488,536.3956591630919
place & showing the experiment.-,3,-1.1709999999999923,2,true,"",deehar,false,1,1,2,280.53984395457115,2003.9126132015836,757.2106989928362,698.8344176590741
(And that singular species [underline]of curiosity[/underline],4,-1.1709999999999923,2,true,"",RebekahMM,false,1,1,2,250.08257371091844,2052.1366324891164,934.8780442001483,879.0397315569505
"[underline]natural[/underline] to the human mind, which",5,-1.1709999999999923,2,false,"","",false,1,1,2,316.07329363183493,2047.0605014660018,1061.2676794932436,1040.962864937806
gives an interest to every thing just,6,-1.1709999999999923,2,false,"","",false,1,1,2,300.8446585100086,2052.1366324891164,1249.0874319782743,1221.168227246179
"within the limits of [underline]danger & of pain[/underline],",7,-1.1709999999999923,2,false,"","",false,1,1,2,323.6876353979964,2118.1273039995363,1421.1629533482912,1408.4724321485187
induced [underline]people[/underline] to give [underline]money[/underline] for,8,-1.1709999999999923,2,false,"","",false,1,1,2,310.99711419822387,1981.0696363135958,1583.6016150232804,1558.2205726237353
receiving a shock;- to [deletion]pay[/deletion] [insertion]long[/insertion] for a [underline]new[/underline],9,-1.1709999999999923,2.8,true,"",deehar,false,1,1,3,318.6114075538888,2097.822586265092,1755.7169056161888,1730.3358632166437
though [insertion]a[/insertion] disagreeable sensation [insertion]4[/insertion] ) -,10,-1.1709999999999923,2,true,"",deehar,false,1,1,2,338.91622210932627,1996.2984166669116,1923.2316983142928,1890.2363625590829
- The truly wonderful often gives,11,-1.1709999999999923,2,true,"",deehar,false,1,1,2,295.76847907639745,2031.831721112686,2113.5895163108808,2070.4417248674554
rise to the false marvellous.-,12,-1.1709999999999923,2,true,"",deehar,false,1,1,2,333.8400426757151,1887.159856892073,2237.4410910091096,2212.0600486095645
Whilst several enlightened persons,13,-1.1709999999999923,2,false,"","",false,1,1,2,305.92088635411625,1960.764918579151,2437.951364693913,2377.0368242066074
were engaged in investigating the,14,-1.1709999999999923,2,false,"","",false,1,1,2,361.75919899731406,1993.760157513368,2561.802842571149,2528.807409994946
causes of the new phenomena:-,15,-1.1709999999999923,2,true,"",deehar,false,1,1,2,333.8400426757151,2003.9126132015836,2726.779618168192,2686.169892236324
a great number of empirical,16,-1.1709999999999923,2.8,false,"","",false,1,1,3,361.75919899731406,1851.626358804313,2919.6755016763373,2856.2228956774748
enquirers were misleading,17,-1.1709999999999923,2,false,"","",false,1,1,2,384.6021274748053,1633.3494328966224,3071.961949715594,3059.2714285158218
"themselves, or endeavouring to",18,-1.1709999999999923,2,false,"","",false,1,1,2,361.75919899731406,1800.8642740052228,3262.3197677121825,3239.476597182208
mislead others by the most,19,-1.1709999999999923,2,false,"","",false,1,1,2,387.14024139685915,1907.4647682685036,3475.520272133779,3457.7536199108918
