consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
15,1,-2.204999999999984,3,false,"","",false,1,2,3,1926.6445323406904,2067.6513561768115,285.9141631813333,288.525420581941
- .Elastic substance air confined,2,-2.204999999999984,3.2,true,"",E_L_Bird,false,1,1,4,386.0143802128234,1793.4714209399092,497.424398935515,408.64236451264946
by a coloured fluid. -,3,-2.204999999999984,3,false,"","",false,1,1,3,294.6210286228676,1532.3475934065968,643.6537375728512,601.8739777620261
[deletion]- Whenever fluids [insertion]or gasses[/insertion] expand they[/deletion],4,-2.204999999999984,3.4285714285714284,false,"","",false,1,1,4,242.39629897609473,1764.7478883656397,943.9460077498983,847.3302608916928
[deletion]become [underline]lighter[/underline] & if the[/deletion],5,-2.204999999999984,3,false,"","",false,1,1,3,273.73114871745497,1738.6354338925287,1105.8427712579148,1061.4516942799992
[deletion]effect is produced in a large[/deletion],6,-2.204999999999984,3,false,"","",false,1,1,3,278.9536037521874,2004.981656694091,1278.1844448353959,1212.903487952068
[deletion]body of Matter. changes of[/deletion],7,-2.204999999999984,3,true,"",C.NG,false,1,1,3,318.12216592888774,1879.64225772865,1419.191268671517,1400.9126461667122
[deletion]place occur. - & phaenomena[/deletion],8,-2.204999999999984,6.6,false,"","",false,1,1,7,365.12444054092805,1971.0354897856403,1570.643002577103,1526.252045132153
[deletion]of this kind are of great[/deletion],9,-2.204999999999984,3,false,"","",false,1,1,3,372.95815297626814,2002.3703395270006,1703.816113977884,1675.092581403614
[deletion]importance in the [unclear]oeconomy[/unclear][/deletion],10,-2.204999999999984,3.5,true,"",C.NG,false,1,1,4,367.7356979415357,1892.6983654322396,1863.1016798517758,1818.71060287386
[deletion]of Nature.[/deletion],11,-2.204999999999984,3,false,"","",false,1,1,3,341.97087690558544,952.1866839023231,2035.713647674204,1983.502721457863
[Ink sketches],12,,0,true,"",E_L_Bird,false,1,1,0,,,,
