consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
3,1,-3.033999999999992,3,false,"","",false,1,2,3,1161.739990234375,1197.77734375,114.66426849365234,116.84835052490234
1,2,-3.033999999999992,3,true,skippygonzalez,a_s_wolf,false,1,1,4,575.8831787109375,624.3854370117188,248.89328002929688,242.5113983154297
A Letter on the pretended Inspiration,3,-3.033999999999992,3,false,"","",false,1,1,3,218.4177703857422,1140.073486328125,338.6813659667969,282.32513427734375
- of the Quakers and other Sectaries -,4,-3.033999999999992,3,true,"",Eleanor_Lucy_Bird,false,1,1,3,295.12255859375,1055.573486328125,427.1889953613281,372.1204833984375
[Horizontal rule],5,,0,true,"",a_s_wolf,false,1,1,0,,,,
- You profess to beleive in the present,6,-3.033999999999992,3,true,"",Eleanor_Lucy_Bird,false,1,1,3,432.0398254394531,1198.3990478515625,548.3094482421875,506.67578125
existence of spiritual influence on the human,7,-3.033999999999992,3,false,"","",false,1,1,3,176.26077270507812,1215.421630859375,635.9012451171875,579.6138916015625
" Mind; An influence, for the nonexistence",8,-3.033999999999992,3.5,true,"",Eleanor_Lucy_Bird,false,1,1,4,175.083251953125,1170.91650390625,714.9817504882812,651.0369873046875
"of which, I contended in a late conversation.",9,-3.033999999999992,3.625,false,"","",false,1,1,4,191.56179809570312,1190.07373046875,782.4866333007812,723.6995849609375
You have in this letter my objections to,10,-3.033999999999992,3,false,"","",false,1,1,3,198.03477478027344,1155.5740966796875,870.7188110351562,817.1927490234375
your doctrines; objections which have just,11,-3.033999999999992,3,false,"","",false,1,1,3,193.99949645996094,1163.1419677734375,946.1565551757812,891.1913452148438
"occurred to me, and which are the result",12,-3.033999999999992,3,false,"","",false,1,1,3,180.59906005859375,1208.5767822265625,1031.4827880859375,965.9060668945312
"neither of a laborious investigation, or",13,-3.033999999999992,3,false,"","",false,1,1,3,187.90525817871094,1152.8953857421875,1096.357177734375,1042.2252197265625
minute enquiry. [Horizontal rule],14,-3.033999999999992,3,true,"",Eleanor_Lucy_Bird,false,1,1,3,191.3621063232422,638.7688598632812,1164.9088134765625,1146.447021484375
The Christian Religion is distinguished,15,-3.033999999999992,3,false,"","",false,1,1,3,292.05133056640625,1245.218017578125,1260.26123046875,1209.4345703125
"from all others, by the grand and compre=",16,-3.033999999999992,3,false,"","",false,1,1,3,208.5223846435547,1230.31640625,1349.223388671875,1293.177001953125
"=hensive truths which form its basis,",17,-3.033999999999992,3.8333333333333335,false,"","",false,1,1,4,208.6118927001953,1174.772705078125,1407.342529296875,1389.335205078125
