consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
{for unless [insertion]the labours[/insertion] of men of ingenuity meet,1,-178.516,3,true,"",E_L_Bird,false,1,1,3,1226.0660037994385,187.21908044815063,1456.102484703064,1449.520561218262
with public [underline]support[/underline] and approbation,2,-178.516,3,false,"","",false,1,1,3,1239.004810333252,218.95895385742188,1385.0876197814941,1368.1367111206057
they can never be actively pursued and,3,-178.516,3,false,"","",false,1,1,3,1233.0221366882324,170.1004524230957,1317.2839851379395,1281.3879432678225
soon [underline]languish and die[/underline]-,4,-178.516,3.5,true,Purple Helen,E_L_Bird,false,1,1,4,1239.004810333252,477.2110328674315,1233.526554107666,1219.566982269287
All [underline]minds[/underline] require [underline]hope[/underline] to [underline]animate[/underline],5,-178.516,3,false,"","",false,1,1,3,1208.0943298339844,187.05136108398438,1139.798007965088,1093.9308433532715
them [underline]to exertion[/underline] and the desire of,6,-178.516,3,false,"","",false,1,1,3,1241.9961471557617,214.9705047607422,1061.0260314941406,1013.1646423339846
glory is are the most common to,7,-178.516,3.857142857142857,false,"","",false,1,1,4,1231.0279121398926,246.8780975341797,966.300365447998,942.3696708679201
great and [underline]elevated[/underline] understandings,8,-178.516,3,false,"","",false,1,1,3,1231.0279121398926,254.85499572753906,881.5458221435547,850.6353416442872
The increase of general knowledge,9,-178.516,3,false,"","",false,1,1,3,1157.2416038513184,188.0484733581543,789.811580657959,760.8953247070315
must uniformaly produce the general,10,-178.516,3,false,"","",false,1,1,3,1232.0250244140625,185.05713653564453,707.0512619018555,670.1581077575686
patronage of letters and Philosophy -,11,-178.516,3.6666666666666665,false,"","",false,1,1,4,1222.0539016723633,198.01959609985352,617.3111572265625,598.3660240173342
And this is a most excellent and,12,-178.516,3,false,"","",false,1,1,3,1213.079891204834,203.00515747070312,530.5623893737793,507.6288070678712
important end,13,-178.516,3,false,"","",false,1,1,3,1234.0192489624023,746.4313468933104,445.80784606933594,445.80784606933605
[underline]Men of Genius[/underline] in former times have,14,-178.516,3,false,"","",false,1,1,3,1150.105959534645,114.97868990898132,324.0759069919587,307.6235530376436
often languished in obscurity not because,15,-178.516,3,false,"","",false,1,1,3,1240.5939062833786,124.57589638233185,258.26649117469793,225.36178326606768
[deletion][underline]they were not understood[/underline][/deletion] their merits,16,-178.516,3,false,"","",false,1,1,3,1232.367729306221,176.67501723766327,155.43927896022808,129.38971853256248
were neglected but because they},17,-178.516,3,true,"",E_L_Bird,false,1,1,3,1217.2864048480988,264.4209049940109,96.485010623932,56.72515523433708
