consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
In my window at 9. thermometer,1,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,197.59595549106598,1000.7055968046188,213.63421976566315,216.6013736128807
55°. after a beautiful day,2,-1.3079999999999927,3.8,true,"",raspence,false,1,1,4,193.63975036144257,879.0522890686989,289.79116851091385,290.7802197933197
in the room on table 58.,3,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,183.74923753738403,842.4573916196823,371.88242495059967,366.9371685385704
From the similarity of the Char,4,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,221.33318626880646,944.3296737074852,456.94084548950195,433.2036147117615
of the Leopoldsteiner Lake &,5,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,218.3660324215889,867.1836736798286,538.0430506467819,520.2401275634766
the Ombre Chev[superscript]r[/superscript] of the lake of,6,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,230.23464781045914,904.7676224112511,621.1233583688736,581.5613070726395
Borguet; I am induced to make,7,-1.3079999999999927,3.8333333333333335,true,hoskinml,FrankPearson,false,1,1,4,219.35508370399475,932.461058318615,692.3350533246994,654.751104593277
some observations on the physical,8,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,227.26749396324158,980.9245711565018,768.4920020699501,736.8423610329628
causes. which by changing the,9,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,234.19085294008255,937.4063147306442,830.8022520542145,808.0540725588799
X habits [insertion]in many generations[/insertion] may change the forms of,10,-1.3079999999999927,3.8,true,hoskinml,FrankPearson,false,1,1,4,234.19085294008255,927.5158019065857,901.0248931050301,882.2329187393188
fish. - The Trout when,11,-1.3079999999999927,5,true,ACTminjessi,FrankPearson,false,1,1,6,246.0594683289528,988.8369814157486,956.4117649197578,956.4117649197578
it feeds [insertion]principally[/insertion] on [underline]fish[/underline] must be [underline]extremely[/underline],12,-1.3079999999999927,3.75,true,TEHark,FrankPearson,false,1,1,4,253.97187858819962,1010.5961096286774,1044.4373290538788,1024.6563034057617
active & strong & from its predatory &,13,-1.3079999999999927,3.875,true,TEHark,FrankPearson,false,1,1,4,273.7529042363167,1034.3333404064178,1103.78040599823,1076.086970090866
mobile habits acquires large teeth,14,-1.3079999999999927,4,true,TEHark,FrankPearson,false,1,1,4,267.81859654188156,1005.6508532166481,1162.1344190239906,1141.3643420934677
"large fleshy fins, thick skin &",15,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,274.74195551872253,954.2201865315437,1226.422752380371,1210.5979318618774
great pectoral fins for turning.,16,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,269.79669910669327,970.0450070500374,1289.7220344543457,1279.8315216302872
When it feeds on shell fish,17,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,271.774801671505,903.7785711288452,1349.0651292800903,1339.1746164560318
it gains the stomach of the char,18,-1.3079999999999927,3,true,deehar,FrankPearson,false,1,1,3,245.07041704654694,978.9464685916901,1407.4191549420357,1390.6052831411362
& its colours - as in the Gillaroo,19,-1.3079999999999927,5.75,true,TEHark,FrankPearson,false,1,1,6,251.9937760233879,940.3734685778618,1466.7622318863869,1445.992154955864
trout & the Char when it,20,-1.3079999999999927,3.8333333333333335,true,deehar,FrankPearson,false,1,1,4,258.9171350002289,925.537699341774,1511.2695395946503,1504.3461806178093
becomes large is extremely like if,21,-1.3079999999999927,3.6666666666666665,true,deehar,FrankPearson,false,1,1,4,244.08136576414108,1051.1472122073174,1573.579770386219,1571.6016678214073
