consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
"- ""A powerful fire, above the hidden vein,",1,-1.0749999999999886,2,true,"",sruston,false,1,1,2,97.94699611376043,2185.707874118899,441.6521097992599,393.71887581784284
"Disclosed to Man, rich Nature's glittering store;",2,-1.0749999999999886,2,false,"","",false,1,1,2,495.3035867531005,2208.648265695662,583.5861012587745,520.7862747081609
And taught him how to use the ponderous ore:,3,-1.0749999999999886,2,false,"","",false,1,1,2,513.0513864647141,2230.4915085207367,720.10758408779,666.8642196721573
"And on the mass whilst yet in fusion warm,",4,-1.0749999999999886,2,false,"","",false,1,1,2,556.7382540261574,2241.4131993716915,871.6464439156806,808.846617365067
"Impress the destined, & the useful form.""-",5,-1.0749999999999886,2,false,"","",false,1,1,2,567.6599795963203,2237.3175826621878,1016.3591601637035,942.6375733237185
"- Silver, Gold, & Copper are found",6,-1.0749999999999886,2,true,"",deehar,false,1,1,2,109.85538384855556,2016.6931832177343,1288.36139644161,1228.6718905088692
"native.- Probably the first iron worked,",7,-1.0749999999999886,2.625,true,"",deehar,false,1,1,3,330.86792147850554,2165.1103863281983,1440.0050105438768,1383.5419976560652
"was meteoric iron, similar to that",8,-1.0749999999999886,2,false,"","",false,1,1,2,350.2266335887009,2052.1842784994487,1596.4884052401005,1554.5443238685275
found in Siberia & South America;,9,-1.0749999999999886,2,false,"","",false,1,1,2,348.6134280927996,2111.873825458753,1743.2923618281002,1707.801184493259
& similar to that which fell in,10,-1.0749999999999886,2,false,"","",false,1,1,2,314.73562036011276,2063.4769221035745,1909.4549484731683,1865.897784685384
Hindostan about 150 years ago.,11,-1.0749999999999886,2,false,"","",false,1,1,2,369.5852636457696,2015.079854642143,2077.2308636938283,2070.7780006836597
- Iron was known in the time of,12,-1.0749999999999886,2,false,"","",false,1,1,2,261.4989979508223,1963.4566223482886,2261.139162086007,2233.714299416615
"Homer, for the effect of the burning",13,-1.0749999999999886,2,true,"",deehar,false,1,1,2,343.77372955196915,2108.6473324138237,2398.2637215923455,2380.5181739514883
brand thrust by Ulysses into the,14,-1.0749999999999886,2,false,"","",false,1,1,2,388.9441808887816,2147.365084846721,2564.4263902905404,2537.001527621149
"eye of Polyphemus, is compared to",15,-1.0749999999999886,2,true,"",deehar,false,1,1,2,411.52938604390613,2137.68544160568,2735.428880609256,2733.815552033665
the effect of red hot iron plunged,16,-1.0749999999999886,2,false,"","",false,1,1,2,400.3085235118157,2192.6070710961885,2892.756775101196,2902.4360901297305
into water by the Smith.- In,17,-1.0749999999999886,2,true,"",deehar,false,1,1,2,369.65716779749476,2100.652921900099,3078.278237962713,3079.891402432051
a later period we are informed,18,-1.0749999999999886,2,false,"","",false,1,1,2,389.0159209342534,2068.3883196633137,3265.4129473466946,3247.6673176527106
by Theophrastus that the Iron in,19,-1.0749999999999886,2,false,"","",false,1,1,2,389.0159209342534,2170.0217838879375,3438.0284380284947,3434.8021090898187
