consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
whose work was published in 1561,1,-1.559000000000026,1,true,"",RebekahMM,true,1,1,1,390.26198387145996,2528.180419921875,432.55333137512207,377.9847660064697
mentions the mineral impregnations,2,-1.559000000000026,1,false,"","",true,1,1,1,419.49514389038086,2524.2826652526855,625.4921875,574.8213768005371
"of [underline]water[/underline], [underline]issuing[/underline] out of mountains",3,-1.559000000000026,1,false,"","",true,1,1,1,435.0861625671387,2419.0432891845703,822.3287982940674,781.4023742675781
as having often led to the,4,-1.559000000000026,1,false,"","",true,1,1,1,423.3928985595703,2300.161771774292,993.8300037384033,945.1080703735352
discovery of metallic ores.-,5,-1.559000000000026,1,false,"","",true,1,1,1,499.39911460876465,2407.350025177002,1153.637945175171,1065.9384651184082
In this account [insertion]& in his general details[/insertion] He follows,6,-1.559000000000026,1,false,"","",true,1,1,1,466.2681999206543,2537.9248065948486,1340.7301692962646,1264.7239532470703
philosophical views; but in,7,-1.559000000000026,1,false,"","",true,1,1,1,425.34177589416504,2237.7976970672607,1539.5156574249268,1475.2027053833008
his History of the use,8,-1.559000000000026,1,false,"","",true,1,1,1,438.9839172363281,2253.3887157440186,1693.0871334075928,1652.1607093811035
of the [underline]divining rod[/underline] He,9,-1.559000000000026,1,false,"","",true,1,1,1,495.5013599395752,2181.2802543640137,1885.5712661743164,1797.8717861175537
seems to have [deletion]followed[/deletion] [insertion]been led away by[/insertion] the,10,-1.559000000000026,1,true,"",RebekahMM,true,1,1,1,472.1148319244385,2450.225326538086,2014.8792877197266,1942.7708263397217
popular superstitions of his,11,-1.559000000000026,1,false,"","",true,1,1,1,460.4215679168701,2510.6405239105225,2213.6647758483887,2196.124879837036
age.-,12,-1.559000000000026,1,false,"","",true,1,1,1,487.7058506011963,1039.238136291504,2371.5238399505615,2348.137311935425
- A forked hazel rod,13,-1.559000000000026,1,false,"","",true,1,1,1,643.6160373687744,2173.4847450256348,2534.4500064849854,2505.2168464660645
"says the Author, when grasped",14,-1.559000000000026,1,false,"","",true,1,1,1,411.69963455200195,2397.6056385040283,2739.894163131714,2663.8879470825195
in such a manner that,15,-1.559000000000026,1,false,"","",true,1,1,1,446.77942657470703,2198.820150375366,2889.957717895508,2847.082416534424
a fork is in each hand,16,-1.559000000000026,1,true,"",RebekahMM,true,1,1,1,472.1148319244385,2341.0881958007812,3050.934823989868,3048.9859466552734
& held parallel to the,17,-1.559000000000026,1,false,"","",true,1,1,1,407.8018798828125,2027.3189449310303,3213.4388847351074,3197.8478660583496
ground will be strongly attracted,18,-1.559000000000026,1,false,"","",true,1,1,1,499.39911460876465,2608.084390640259,3355.7069301605225,3310.8827514648438
