consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
57,1,,0,true,"",E_L_Bird,false,1,1,0,,,,
{Very few persons in the present day are,2,179.119,3,true,"",E_L_Bird,false,1,1,3,1104.434364080429,99.87241840362549,1386.277762413025,1409.0175135135653
disposed to reason against the advantages,3,179.119,3,false,"","",false,1,1,3,1111.331657409668,87.6366376876831,1290.124900817871,1305.6511144638064
resulting from the higher refinements of,4,179.119,3,false,"","",false,1,1,3,1100.980848312378,90.74188041687012,1215.5990753173828,1222.8446416854858
science and [underline]philosophy[/underline]-,5,179.119,4.75,true,E_L_Bird,E_L_Bird,false,1,1,7,1095.805443763733,356.7576742172241,1139.0030994415283,1154.5293130874634
And the only argument that can be,6,179.119,3,false,"","",false,1,1,3,1041.9812364578247,118.68906497955322,1052.056308746338,1065.5123605728152
brought forward is one founded upon,7,179.119,3,false,"","",false,1,1,3,1100.980848312378,119.72414588928223,962.0042695999146,973.3901596069338
the doctrine of common utility --,8,179.119,3,true,"",E_L_Bird,false,1,1,3,1100.980848312378,126.96971225738525,878.1626749038696,887.4784030914308
When a new fact for instance is,9,179.119,3,false,"","",false,1,1,3,1034.7356700897217,160.09230136871338,770.5142602920532,776.7247457504275
ascertained in chemistry or in Electricity,10,179.119,3,false,"","",false,1,1,3,1109.26149559021,60.724534034729004,670.1114120483398,672.1815738677981
the superficial observer is very often,11,179.119,3,false,"","",false,1,1,3,1098.91068649292,103.16285133361816,568.6734828948975,591.4452629089357
apt to slight it if it does not immediately,12,179.119,3.888888888888889,false,"","",false,1,1,4,1091.665120124817,48.30356311798096,477.5863628387451,498.2879810333253
admit of some application to the common,13,179.119,3,false,"","",false,1,1,3,1091.665120124817,37.95275402069092,390.63958358764654,420.65692996978777
wants of life -,14,179.119,3.5,false,"","",false,1,1,4,1099.945767402649,619.668225288391,310.93835353851324,320.25408172607433
This however is very unfair. for,15,179.119,3,false,"","",false,1,1,3,936.4029836654663,64.86485767364502,215.71090984344482,233.307285308838
all experience proves the greatest and},16,179.119,3,true,"",E_L_Bird,false,1,1,3,1097.875605583191,51.40880584716797,122.55362796783447,127.7290325164796
