consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
Tried Same day,1,2.895,3,false,"","",false,1,1,3,396.44105739827967,698.7663137677854,79.87573242962348,87.89191453805242
/- Tried. S.D. to decompose. Salt,2,2.895,3.5,false,"","",false,1,1,4,332.3114694763676,1156.8349237380912,170.3442621484661,198.97356119281693
by alumine & Water - [underline]Muriatic[/underline],3,2.895,3,false,"","",false,1,1,3,291.08526836814406,1115.6087663146943,239.05456456521867,263.1031709571424
"[underline]acid came over.[/underline], but the solid",4,2.895,3.5,false,"","",false,1,1,4,300.24663183058476,1101.8667429634468,319.21657131002223,306.619723852183
Matter did not give colour to,5,2.895,3,false,"","",false,1,1,3,288.79491658132713,1078.9633124649313,374.1847957694935,410.83029330408334
[underline]Turmeric-.[/underline] - .[/underline],6,2.895,2,false,"","",true,1,1,5,292.2304661039659,983.9140409482316,421.13685450234595,462.36301192574274
5 - To try oxymuriatic acid for,7,2.895,3,false,"","",false,1,1,3,313.9886988666593,1117.899161786338,510.4602028671768,549.3960521885836
the decomposition of Nitrogene,8,2.895,3,false,"","",false,1,1,3,283.0690589566983,1139.6573508642048,556.2670857066208,592.912605083624
by heating them together. -,9,2.895,3,false,"","",false,1,1,3,325.44041411591695,1103.0118970144417,623.8322013087582,667.3487542037988
6. To try to decompound -,10,2.895,3,false,"","",false,1,1,3,302.5369836174017,1090.4150277141891,701.7038781091583,755.5269048328078
Oxymuriatic acid by [underline]charcoal[/underline],11,2.895,3,false,"","",false,1,1,3,272.76254144326253,1076.6729169932876,747.5107391061888,780.72068711814
heated by Voltaic Electricity or,12,2.895,3.6,false,"","",false,1,1,4,300.24663183058476,1099.5763474918028,792.1724023673976,819.6565364395467
passed through a tube heated,13,2.895,3,false,"","",false,1,1,3,317.4242047044712,1153.399461585106,842.559966938062,890.6571797219094
red. -,14,2.895,3,false,"","",false,1,1,3,301.3918295664066,483.4740758187071,905.5444008089789,903.2541363918158
7. To heat tellurium in,15,2.895,3,false,"","",false,1,1,3,280.7787508547083,1159.125319209735,993.7225907543321,1055.561870574254
[underline]Ammonia[/underline]. -,16,2.895,3,false,"","",false,1,1,3,313.9886988666593,849.9290074797784,1072.739421605727,1095.6428521042426
8. To try if tellurium -,17,2.895,3,false,"","",false,1,1,3,251.00426499574226,1156.8349237380912,1165.4983194931967,1241.0796663491933
gives the purple fluid in,18,2.895,3,false,"","",false,1,1,3,299.1014777795898,1136.2218887112197,1228.482759916838,1292.6123587599566
pure water -,19,2.895,3,false,"","",false,1,1,3,276.1980472810744,764.0411431103462,1309.789931633843,1360.1774962045074
9 To try if Potassium,20,2.895,3,false,"","",false,1,1,3,234.97188985767767,1037.7371550415346,1395.6777960032755,1460.9525816610094
cannot be procured by the distillation,21,2.895,3.6666666666666665,false,"","",false,1,1,4,277.3432013320695,1108.7377546390705,1474.694648697084,1526.2273673187433
of [underline]Acetate of Potash[/underline].-,22,2.895,3.75,false,"","",false,1,1,4,239.55254974648463,970.1720175969838,1545.6952919794467,1598.373164652101
"10. To try if [unclear]xx[/unclear] Box wood,",23,2.895,3.4285714285714284,false,"","",false,1,1,4,257.875320356193,1108.7377546390705,1654.4865868473944,1724.342119763589
