consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
quantities of Heat. - Thus in,1,-3.916999999999973,1,false,"","",true,1,1,1,203.02547296290777,1821.1395799195589,405.5942946521674,308.1594667063906
"the Exp[superscript]t[/superscript] just mentioned; in,",2,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,229.12408759124088,1735.8841054670042,539.5671830776106,463.0112468345002
which the quantity of Gold,3,-3.916999999999973,1,false,"","",true,1,1,1,277.84150156412926,1685.426783852227,670.060256219276,577.8451511991658
is said to be at 150° & the,4,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,293.50067034112914,1817.659764635781,791.853791151497,704.8584090570534
equal quantity of Water at 50°,5,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,338.7382690302398,1892.4757932370026,924.0867719350514,798.8134217190525
& the resulting temperature 55°,6,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,291.7607626992403,1902.915239088336,1105.0371666914941,962.3647400566066
It follows that the Water,7,-3.916999999999973,1,false,"","",true,1,1,1,317.8593773275733,1784.6015194398924,1266.8485773871594,1111.9967972590496
gains 5 only whilst the Gold,8,-3.916999999999973,1,false,"","",true,1,1,1,340.47817667212865,1892.4757932370026,1392.121927603158,1249.4495009682705
looses 95 - So that the,9,-3.916999999999973,1,false,"","",true,1,1,1,378.7561447936839,1765.4625353791148,1515.6553701772677,1385.1622970356025
Capacity of Water is very,10,-3.916999999999973,1,false,"","",true,1,1,1,394.4153135706837,1744.5836436764484,1646.1484433189335,1538.2741695218233
much greater than that of,11,-3.916999999999973,1,false,"","",true,1,1,1,361.3570683747952,1803.74050350067,1785.341054670043,1675.726873231044
"Gold "" as indeed 95 to 5",12,-3.916999999999973,1,false,"","",true,1,1,1,361.3570683747952,1869.8569938924475,1921.0538507373753,1788.8208699538209
or as 19 to 1. - -,13,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,366.57679130046176,1847.238194547892,2034.1478474601518,1945.4125577238194
- Aeriform Substances in general,14,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,383.9758677193505,1922.0542231491136,2222.05787278415,2129.8427677640398
have much greater capacities for,15,-3.916999999999973,1,false,"","",true,1,1,1,338.7382690302398,1911.6147772977802,2359.510576493371,2255.1161179800383
"Heat than fluids ""- & fluids",16,-3.916999999999973,1,false,"","",true,1,1,1,305.68002383435123,1808.9602264263367,2500.443095486369,2390.8289140473707
than Solids: - And in the,17,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,317.8593773275733,1821.1395799195589,2630.936168628035,2533.501340682258
communication of the Heat,18,-3.916999999999973,1,false,"","",true,1,1,1,338.7382690302398,1793.301057649337,2756.2095188440335,2672.6939520333676
of the Globe - |_ the Atmosphere,19,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,357.87725309101745,1826.3593028452256,2881.4828690600325,2813.6264710263663
& the Ocean [deletion]are[/deletion] in receiving,20,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,316.11946968568446,1812.4400417101147,3018.935572769253,2933.6800983166986
Heat from the Solid parts,21,-3.916999999999973,1,false,"","",true,1,1,1,331.77863846268434,1622.7901087442274,3147.6887382690297,3069.3928943840306
undergo a [underline]slight elevation[/underline] only,22,-3.916999999999973,1,true,"",RebekahMM,true,1,1,1,352.65753016535075,1982.9509906152239,3272.9620884850283,3234.684120363473
