consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
This day the 22. [insertion]March[/insertion] I saw the first,1,2.457,3,false,"","",false,1,1,3,174.06461579795808,924.560048361096,200.76947877485225,204.35464803868888
Swallow & one only on the,2,2.457,3,false,"","",false,1,1,3,152.55360021493823,850.4665502418054,279.64320257925846,290.39871037076847
marshes of Ravenna about,3,2.457,3,false,"","",false,1,1,3,157.33382590005374,820.5901397098335,377.6378291241269,382.4180548092424
"mid day, the temperature in",4,2.457,3,false,"","",false,1,1,3,165.69922084900594,821.7851961311123,458.9016657710908,458.9016657710908
the shade was about 60° in,5,2.457,3,true,"",raspence,false,1,1,3,156.13876947877486,876.757791509941,530.6050510478237,530.6050510478237
the evening the temperature being,6,2.457,3.8,false,"","",false,1,1,4,152.55360021493823,873.1726222461043,615.4540569586245,621.4293390650189
54 or 55 there were numbers of,7,2.457,3.857142857142857,false,"","",false,1,1,4,157.33382590005374,992.6782643739925,696.7178936055884,696.7178936055884
"bats flying about the town, it",8,2.457,3,false,"","",false,1,1,3,180.03989790435253,879.1479043524987,769.6163353036003,770.8113917248792
was a very still evening.,9,2.457,3,false,"","",false,1,1,3,171.67450295540033,794.2988984416979,852.0752283718431,854.465341214401
[underline]Borlase N. History of Cornwal[/underline],10,2.457,3,false,"","",false,1,2,3,585.1154930244095,1086.323387014752,917.5929078995428,918.6178572782028
mentions an eel different,11,2.457,3,false,"","",false,1,2,3,638.4137052598877,1086.323387014752,980.1157583813124,1007.7898138777116
from the Conger,12,2.457,3,false,"","",false,1,2,3,887.4802047274811,1091.4482746655776,1043.663605160917,1069.2877149808212
in the sea,13,2.457,3,false,"","",false,1,2,3,870.0557837752084,1030.9752760219533,1104.1365568853666,1100.036665532376
Anguilla,14,2.457,3,false,"","",false,1,2,3,881.3304146171702,1060.6993241140228,1145.1351419810478,1150.2599827126987
Libera,15,2.457,3,false,"","",false,1,2,3,924.3789453893468,1075.048803091965,1178.9589875877582,1185.108777698069
22. [underline]Conger[/underline],16,2.457,3,false,"","",false,1,1,3,141.79809242342827,612.6503224073078,977.5561526061258,977.5561526061258
"According to Bloch, Aristotle",17,2.457,3,false,"","",false,1,1,3,178.84484148307365,847.4701850655671,1060.0150456743686,1074.4943623555557
"says the ""ova "" are enveloped",18,2.457,3,false,"","",false,1,1,3,147.77337452982266,785.9335034927458,1152.0343901128426,1156.8146157979581
in fat & according to Rondelet,19,2.457,3,false,"","",false,1,1,3,119.09202041912948,842.1011552928533,1228.5180010746913,1239.2735088662012
they may be separated from,20,2.457,3,false,"","",false,1,1,3,129.84752821063944,741.7164159054273,1310.976894142934,1330.097796883396
the fat by heat. This,21,2.457,3,false,"","",false,1,1,3,135.82281031703388,727.3757388500806,1379.0951101558303,1414.9468027941966
corresponds nearly with,22,2.457,3,false,"","",false,1,1,3,171.67450295540033,708.2548361096185,1457.9688339602367,1489.0403009134875
which Spallanzani has hinted,23,2.457,3.25,true,"",E_L_Bird,false,1,1,5,175.25967221923696,874.3676786673832,1533.257388500806,1559.5486297689415
[Horizontal rule],24,,0,true,"",E_L_Bird,false,1,1,0,,,,
[unclear]axxx[/unclear] in her belly -,25,2.457,3.2,true,"",raspence,false,1,1,4,148.9684309511016,889.5830830587586,1569.1090811391728,1593.3547776921105
May not,26,2.457,3,false,"","",false,1,2,3,913.2107604991002,1073.1208380063924,1334.1711451772708,1335.059520715085
the hunter,27,2.457,3,false,"","",false,1,2,3,888.3358794352762,1068.6788383156456,1391.0280336091082,1383.032531767105
Eel of,28,2.457,3,false,"","",false,1,2,3,892.756409580576,1043.3384514162058,1433.917844591479,1431.7943756132988
the [unclear]Bay[/unclear] be,29,2.457,3,false,"","",false,1,2,3,887.4474632302365,1061.5717526786818,1481.6437211518128,1492.304390274484
[underline]refer to this[/underline],30,2.457,3,true,"",raspence,false,1,2,4,909.067180333386,1070.7539682490813,1528.452544086348,1549.7738823316902
