consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
truths of Metaphysics.,1,-0.8929999999999723,1,true,"",deehar,true,1,1,1,111.00028395652771,919.0476131439209,484.4965546131134,459.6080331802368
[underline]Man[/underline] must have been,2,-0.8929999999999723,1,false,"","",true,1,1,1,185.66584825515747,1197.7990531921387,657.0569698810577,623.8722746372223
created an [underline]instinctive[/underline],3,-0.8929999999999723,1,false,"","",true,1,1,1,145.84421396255493,1104.8819065093994,796.4326899051666,773.2034032344818
[underline]animal[/underline] & probably continued,4,-0.8929999999999723,1,false,"","",true,1,1,1,147.5034487247467,1267.4869132041931,960.6969313621521,920.8752970695496
so for many generations,5,-0.8929999999999723,1,false,"","",true,1,1,1,182.34737873077393,1146.3627755641937,1058.5917823314667,1020.4293828010559
& [underline]Knowledge[/underline] destroyed,6,-0.8929999999999723,1,false,"","",true,1,1,1,187.32508301734924,1166.273592710495,1197.9675023555756,1174.7382156848907
Instinct. Is not this,7,-0.8929999999999723,1,false,"","",true,1,1,1,217.19130873680115,1310.6270170211792,1353.9355523586273,1307.4769790172577
the true History of the,8,-0.8929999999999723,1,false,"","",true,1,1,1,164.09579634666443,1196.139818429947,1511.5628547668457,1448.5119338035583
fall of Man.,9,-0.8929999999999723,1,false,"","",true,1,1,1,215.53207397460938,816.175057888031,1636.005457162857,1621.072344303131
This a curious & useful,10,-0.8929999999999723,1,false,"","",true,1,1,1,257.0129430294037,1355.426355600357,1801.9289309978485,1765.4257662296295
hint.,11,-0.8929999999999723,1,false,"","",true,1,1,1,230.46518683433533,471.05422735214233,1954.5785291194916,1954.5785291194916
Sep[superscript]r[/superscript] 8. Found in stomachs,12,-0.8929999999999723,1,false,"","",true,1,1,1,248.71676921844482,1368.7002336978912,2115.524357318878,2105.5689487457275
of two pizardone darker,13,-0.8929999999999723,1,false,"","",true,1,1,1,252.03523874282837,1302.3308432102203,2246.603903532028,2256.559312105179
larvae of the same form,14,-0.8929999999999723,1,false,"","",true,1,1,1,288.53840351104736,1340.493242740631,2357.7725732326508,2364.409512281418
but a little thicker,15,-0.8929999999999723,1,false,"","",true,1,1,1,296.8345773220062,1141.3850712776184,2455.6674242019653,2487.192884683609
The pizardone I weighed above,16,-0.8929999999999723,1,false,"","",true,1,1,1,321.7230987548828,1340.493242740631,2678.004882335663,2649.7978913784027
8 oz three or 4 7 oz 1/2. - 7 double [unclear]snipes[/unclear],17,-0.8929999999999723,1,true,"",deehar,true,1,1,1,247.05753445625305,1448.3435022830963,2784.1959071159363,2782.5366723537445
