consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
Strata near Balycastle.,1,1.171,3,false,"","",false,1,1,3,339.38356165802804,990.0549479595824,108.9686313501305,120.27372803130939
[deletion]Near baly[superscript]le[/superscript][/deletion],2,1.171,3.5,false,"","",false,1,1,4,338.7308760259973,697.0180797082096,133.84682577105468,146.40135576297905
[deletion]Stratum[/deletion],3,1.171,1,false,"","",true,1,1,1,398.60633242437734,547.3293650326298,173.44189040092726,170.5446968396855
Columnar Basalt,4,1.171,3,false,"","",false,1,1,3,304.21209651962,694.8661872781599,219.50741568260898,215.73901019116076
B,5,1.171,3,false,"","",false,1,1,3,243.12323062631393,297.2042999022103,250.70058184638782,250.70058184638782
[deletion]Carbon[superscript]f[/superscript] Shale with soa[superscript]ear[/superscript][/deletion] Carboniferous Shale with soap earth or,6,1.171,3.7,false,"","",false,1,1,5,281.1952898904261,1179.4115433672437,290.8405175289573,293.1231595306203
fuller earth at,7,1.171,3,false,"","",false,1,1,3,794.4895272589117,1203.0809217344588,326.949763170538,333.79764563775205
Columnar Basalt \,8,1.171,3,false,"","",false,1,1,3,238.66831143606504,639.2704806746794,361.1892625821577,363.4719045838206
the nearest point of,9,1.171,3,false,"","",false,1,1,3,652.9662456091074,1174.5479184825595,372.60242905269746,387.43953675684435
Contact.,10,1.171,3,false,"","",false,1,1,3,697.2581945197287,889.8629682059038,404.6814545827503,412.0087805892529
[deletion]B Carbn D[superscript]o[/superscript][/deletion] Carboniferous Shale [unclear]exhibiting[/unclear] .appearances,11,1.171,3,false,"","",false,1,1,3,278.01594127403837,1175.6776302976523,414.8388379888282,445.4685788551103
of the same kind as the - upper stratum.,12,1.171,3,false,"","",false,1,1,3,270.31869401826305,1166.9867074445933,460.2517221983109,496.2188100228527
[deletion]Sandstone[/deletion] Sandstone silicious,13,1.171,3.6666666666666665,false,"","",false,1,1,5,269.513584387617,636.9848190234006,561.9008264215001,572.6560899080688
Carboniferous shale,14,1.171,3,false,"","",false,1,1,3,213.77132307018874,624.5233528358765,662.6045489673992,675.1657728261831
[deletion]Carboniferous Shale[/deletion] Carboniferous shale,15,1.171,4,false,"","",false,1,1,5,218.53343712375397,836.9607115110134,688.0092351805653,714.897376801967
[deletion]Sandstone[/deletion] Sandstone,16,1.171,4,false,"","",false,1,1,5,280.3761594339739,611.1002808631908,784.8065723696436,794.6655439548081
