consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
some variety; and the granite crags and,1,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,468.488462797016,1812.8798082447704,488.8518701055619,531.0723897840568
"trees, and great diversity of hilly outline",2,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,459.59995910713286,1841.7676232490605,604.4028249590026,651.0676473430591
is not devoid of picturesque effect.,3,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,461.8220595992936,1657.3303324837555,715.5095788281219,742.1751916190113
"Gottenburgh is principally built of stone,",4,1.594,1,true,"",FrankPearson,true,1,1,1,459.59995910713286,1806.213405047048,815.5056267939572,868.836852375736
has a few fine houses; and the Gotha,5,1.594,1,true,"",FrankPearson,true,1,1,1,466.26636230485525,1801.7692040627264,931.0565816473979,946.6115902562435
and the harbour form important commercial,6,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,470.7105632891767,1852.8782274311045,1019.9420254311894,1064.3846456018448
"characters. The inn, as usual, wretched;",7,1.594,1,true,"",FrankPearson,true,1,1,1,459.59995910713286,1770.6591868450353,1131.0486775790685,1182.1578026686866
the [underline]cuisine insupportable[/underline]. The bread was,8,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,459.59995910713286,1843.989622019981,1235.4890282504655,1306.5973629332505
"[underline]cockroach pudding[/underline]; I swallowed one, and",9,1.594,1,true,"",FrankPearson,true,1,1,1,452.9335559094106,1826.212614640215,1362.1507207950776,1395.4827367836895
"found another. The fatigue of travelling, and",10,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,457.37775689373194,1812.8798082447704,1468.8131719586354,1506.5893889315685
"the misery of the inn, which was like an oven",11,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,452.9335559094106,1857.322428415426,1573.2534209087921,1626.5846464905708
"the windows having been kept closed, and the",12,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,435.15644680840416,1832.8790178379375,1664.3609651847441,1715.4700902743625
"bad food at Trolhetta, all together, brought",13,1.594,1,true,"",FrankPearson,true,1,1,1,432.9342954556234,1806.213405047048,1788.8005254493082,1822.1325414379198
"on a violent bilious attack with fever, which",14,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,439.6006986533458,1823.990412426814,1899.9071775971875,1939.9055967835216
"laster four days. The third day, however, I",15,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,432.9342954556234,1835.1012200513385,2013.2360319584673,2017.6804363852689
"went to the marshes, and saw M[superscript]r[/superscript] Bloomfield",16,1.594,1,true,"",E_L_Bird,true,1,1,1,410.71293450967556,1855.1004296445055,2113.2320799243025,2133.2312895174696
shoot what appeared to me to be a [underline]Finland[/underline],17,1.594,1,true,"",FrankPearson,true,1,1,1,437.3785473005649,1821.7684136558935,2211.006027397977,2255.4487492898725
" [underline]Snipe[/underline]. I went out myself the day after, and",18,1.594,1,true,"",FrankPearson,true,1,1,1,430.7121441028426,1855.1004296445055,2328.7791844648186,2351.0004945501464
"shot two or three wading birds, but found no",19,1.594,1,true,"",FrankPearson,true,1,1,1,430.7121441028426,1837.323218822259,2430.9973329228146,2439.885836612698
"double snipes. I shot a young snipe, and",20,1.594,1,true,"",FrankPearson,true,1,1,1,419.6014890601787,1852.8782274311045,2526.5490781830886,2550.992590481817
they say the double snipe sometimes breeds,21,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,419.6014890601787,1837.323218822259,2622.100925164602,2693.209158126147
in this neighbourhood. I strongly doubt this,22,1.594,1,true,MWarde1,FrankPearson,true,1,1,1,426.267892257901,1841.7676232490605,2744.3183849370052,2790.983207321062
