consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
or their seldom occur in,1,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,219.5172487760364,2135.9125370134097,445.13074176569404,354.12874798372474
[underline][this rock/underline] but when they,2,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,216.84073540291814,2192.119660909951,683.3419022348969,578.9572435698911
do occur they almost always,3,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,289.10703755561457,2446.3898526091407,779.6969717718254,712.7837453740882
contain [underline]metallic substances.[/underline] -,4,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,339.961085697197,2299.1807839393523,991.1428514836779,913.5234245672997
- - The great Vein of lead,5,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,390.81513383877933,2285.798266082484,1199.9121688136895,1119.6162775329158
At Strontian in Scotland,6,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,310.5192425580057,2133.236072649014,1384.5927187594689,1306.9732918430907
is worked in a mountain,7,-2.336999999999989,1,false,"","",true,1,1,1,315.87231831296486,2325.946211722871,1553.2139924316482,1416.710977254333
[underline]of Grantite[/underline]. - The sides of,8,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,342.63759907031516,1220.5393764125893,1713.8057749931957,1654.9221867322585
it are principally calcareous,9,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,353.34375058023346,2465.1256912645817,1828.896683185565,1751.2772562691869
spar; but with the beautiful,10,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,374.7559555826246,2521.332815161123,2002.8710509909747,1917.2220839552417
"[insertion][deletion]chrystalized[/deletion][/insertion] substances, amongst which are",11,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,254.31216767018685,2430.330674352986,2206.287390583472,2072.460839770553
Zeolites & the peculiar fossile,12,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,382.785544710702,2403.5654426043584,2329.4076428603057,2267.847492217528
stronties which has derived,13,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,361.3733397083109,2301.8574443386387,2476.6168095475396,2396.3209182667656
its name from the spot &,14,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,414.9039012230115,2269.7390878263295,2578.324905830704,2548.8831117002355
where these chrystalized bodies,15,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,366.7263664545473,2481.1848695207364,2754.9758666484063,2706.7983318799425
"most abound, there the ore",16,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,452.37528448155746,2379.4766752201263,2934.3033898479493,2888.8023194438806
is found in the greatest,17,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,409.55087447677505,2226.9144817866563,3084.1891189170237,3049.394102005428
quantities. -,18,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,481.81717662947136,1753.1687232300912,3290.2817758477495,3255.4869549710443
[underline]Instance[/underline],19,-2.336999999999989,1,true,"",RebekahMM,true,1,1,1,687.909931577642,1105.448566237665,3512.4338070695203,3477.6389861928146
[underline]sienite[/underline],20,-2.336999999999989,1,true,"",RebekahMM,true,1,2,1,1298.1586072940765,1659.4903140924491,3317.0472036312676,3300.9880253751126
The order of,21,-179.473,1,false,"","",false,1,1,2,2090.287457878233,1256.558603872532,1029.9482529699492,1022.2753115751073
