consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
refinement of the Wernerian School: &,1,0.052,2,false,"","",false,1,1,2,265.0095013835919,2121.5206803052683,407.5085347598092,403.8824993518398
are executed with correctness &,2,0.052,2,false,"","",false,1,1,2,324.83844011771174,1949.2857504910257,556.174418850072,552.5484756560135
address - I 'am [insertion]able[/insertion] to bear,3,0.052,2,true,"",RebekahMM,false,1,1,2,306.7084475056862,1996.4236575111631,708.4663383483042,704.8403029403347
"testimony ""to the accuracy of",4,0.052,2,false,"","",false,1,1,2,323.0254685206825,1952.9117858989953,891.5792821725443,862.5713677644322
"many of his statements ""; &",5,0.052,2,false,"","",false,1,1,2,323.0254685206825,1896.708698145023,1040.245166262807,1016.6763049666492
wherever He has studied minutely &,6,0.052,2,false,"","",false,1,1,2,342.96843272973723,2246.6175186715514,1199.7891565769783,1201.602082067052
"& with labour """" He is always",7,0.052,2,false,"","",false,1,1,2,315.77344381169894,1983.7326257971808,1357.5200369732538,1330.3250480552156
ingenious & profound. -,8,0.052,2,true,"",E_L_Bird,false,1,1,2,371.97643935176035,1816.9368413088037,1491.6819638594604,1469.925958892943
[deletion]- . In the travells of M. Faujas[/deletion],9,0.052,2.75,true,"",E_L_Bird,false,1,1,3,406.42340687182656,2141.4635984073675,1711.054846800796,1672.9818438727602
[deletion]de St. Fond in the British[/deletion],10,0.052,2.6666666666666665,false,"","",false,1,1,3,355.6594183367641,1913.0257652669748,1843.403848196929,1828.8997987789621
"[deletion]islands "" amongst a [deletion]great[/deletion] [underline]much[/underline] desultory[/deletion]",11,0.052,2.7142857142857144,false,"","",false,1,1,3,328.4644755256813,2242.991483263582,1995.6956754812502,2013.825668093276
[deletion]& [underline]amusing matter of[/underline] general enquiry .[/deletion],12,0.052,2,false,"","",false,1,1,2,324.83844011771174,2208.5447923852485,2142.548634081439,2184.2475802035333
"[deletion]"" [deletion][insertion]there are[/insertion][/deletion] some interesting geological sketches[/deletion]",13,0.052,2.857142857142857,false,"","",false,1,1,3,261.30431755610175,2054.3605223356885,2311.226166837605,2340.2341504061505
[deletion]are [deletion]may[/deletion] [insertion]to[/insertion] be found - |_ & the accounts[/deletion],14,0.052,2,true,"",RebekahMM,false,1,1,2,194.22340021995387,2061.612408723806,2461.7051147388083,2487.087085952862
[deletion]of this Author may be almost[/deletion],15,0.052,2,false,"","",false,1,1,2,266.743370668056,2056.1734478257627,2621.249012839068,2628.5010836550073
"[deletion]always relied on "" "" except "" in[/deletion]",16,0.052,2,false,"","",false,1,1,2,293.9383134791388,1987.2795127856298,2760.8499928372294,2766.2889537352726
"[deletion]cases "" when He [deletion]was[/deletion] [insertion]treats[/insertion] "" [deletion]in search[/deletion][/deletion]",17,0.052,2.625,true,"",RebekahMM,false,1,1,3,333.8242880042038,2168.579438905885,2920.3938909374897,2922.206908641474
[deletion]of extinct volcanoes - Upon this[/deletion],18,0.052,2.8333333333333335,true,"",E_L_Bird,false,1,1,3,324.7592916981911,2128.6934182738646,3079.93778903775,3078.124863547676
subject his Theory [deletion]was[/deletion] [insertion]has been[/insertion] peculiar,19,0.052,2,true,"",E_L_Bird,false,1,1,2,339.26329500920264,2125.067382865895,3241.2947048419946,3244.9208324638753
"& his imagination strongly impressed,",20,0.052,2,false,"","",false,1,1,2,293.9383134791388,2255.603366558043,3377.2696494321863,3428.0336840742043
"[deletion]|_& in consequence "" He has often supposed[/deletion]",21,0.052,2,true,"",RebekahMM,false,1,1,2,219.6053714340074,2242.912334844061,3522.30959032839,3569.447589562439
