consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
[Ink sketch],1,,0,true,"",a_s_wolf,false,1,1,0,,,,
I To ascertain the peculiar phaenomena exibited by,2,-0.4119999999999777,3.625,false,"","",false,1,1,4,284.62624955177307,1169.068772315979,228.317626953125,199.48964381217957
single galvanic arcs [deletion]in contact with water holding in[/deletion],3,-0.4119999999999777,3,false,"","",false,1,1,3,259.49758040905,1226.0554767847061,285.68438851833344,260.70376694202423
composed of two metallic bodies of different,4,-0.4119999999999777,3,false,"","",false,1,1,3,276.79185688495636,1171.290267944336,344.2927711009979,319.3121495246887
degrees of oxydability & water holding in solution,5,-0.4119999999999777,3,false,"","",false,1,1,3,292.9651402235031,1299.876348376274,409.4462023973465,384.4655808210373
Atmospheric air I cemented into a conical glass,6,-0.4119999999999777,3,false,"","",false,1,1,3,293.92593336105347,1264.327002286911,471.8977575302124,450.7603085041046
tube a triangular piece of polished Zinc in,7,-0.4119999999999777,3,false,"","",false,1,1,3,315.06338238716125,1215.326552271843,526.6629605293274,507.4470977783203
such a manner that 9/10 of the surface,8,-0.4119999999999777,3,false,"","",false,1,1,3,316.98496866226196,1244.1503463983536,585.2713431119919,569.8986529111862
of the metal was within the tube; [deletion]whilst[/deletion],9,-0.4119999999999777,3,true,"",a_s_wolf,false,1,1,3,311.22020983695984,1227.8168630599976,647.7228982448578,633.3110011816025
the apex of the triangle the point at,10,-0.4119999999999777,3,false,"","",false,1,1,3,279.29737432203746,1259.1340296984506,722.0735764573446,697.8135322535956
which it was cemented to the tube protruded,11,-0.4119999999999777,3,false,"","",false,1,1,3,294.0605043139544,1302.2005874395393,774.6370484102656,761.1592403622096
into the atmosphere. - R[superscript]ound[/superscript] this apex a piece,12,-0.4119999999999777,3,false,"","",false,1,1,3,280.58269626589856,1299.5049641334192,832.5916230169057,820.4615752081525
of silver wire was twirled & the extremity,13,-0.4119999999999777,3.875,false,"","",false,1,1,4,305.5536835221087,1261.6495453155694,902.1612573720272,892.5425866933281
of it introduced [insertion]far[/insertion] into another small tube,14,-0.4119999999999777,3,false,"","",false,1,1,3,313.2486127266046,1271.2682159942685,958.9113923609619,954.1020570216124
[deletion]open[/deletion] & cemented in it so as to leave only,15,-0.4119999999999777,4.2,false,"","",false,1,1,5,317.096095675011,1271.2682159942685,1010.8523020874974,1013.7378225680103
one opening; both these tubes were filled,16,-0.4119999999999777,3,false,"","",false,1,1,3,331.52410169305966,1263.5733234820893,1069.5261051660018,1079.144775844701
with water holding in a solution a,17,-0.4119999999999777,3,false,"","",false,1,1,3,333.44782482110446,1253.9546528033902,1119.5431926952372,1125.3144171178467
very little sulphate of magnesia & inverted,18,-0.4119999999999777,3,false,"","",false,1,1,3,294.0112713692064,1254.9165051943335,1189.7595363497526,1190.7213703945374
in a cup [deletion]of water[/deletion] containing the,19,-0.4119999999999777,3,true,"",a_s_wolf,false,1,1,3,323.82915414240534,1250.1071698549838,1239.7765945251344,1248.4333944667321
same fluid. - so that a perfect galvanic,20,-0.4119999999999777,3,false,"","",false,1,1,3,298.10383644561966,1337.2428677989815,1296.2282455769064,1316.44495764899
circuit was formed in close vessels. -,21,-0.4119999999999777,3,false,"","",false,1,1,3,302.14716857728496,1350.7206758470375,1352.834998247735,1370.3561898412136
This app[superscript]s[/superscript] was set up on Nov[superscript]r[/superscript] 9[superscript]th[/superscript],22,-0.4119999999999777,3.75,false,"","",false,1,1,4,296.7560762063171,1304.8961079181445,1414.8329152687922,1421.5718192928202
& suffered to rest till Dec[superscript]r[/superscript] 1[superscript]st[/superscript] -,23,-0.4119999999999777,3.5,false,"","",false,1,1,4,279.23488461283847,1310.2872517028698,1475.483041202292,1470.0919231244454
During the first two days but little alteration,24,-0.4119999999999777,3,false,"","",false,1,1,3,341.23283248214995,1350.7206758470375,1524.0031553166689,1542.8721328563288
