consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
123,1,17.418,3,false,"","",false,1,1,3,914.458704870809,970.5009482453711,112.90871727867975,130.49056508677714
Calculations of,2,178.103,3.5,false,"","",false,1,1,4,900.3450792613137,366.295280992774,1413.4702177407635,1426.6566402755082
the decomposition of,3,178.103,3,false,"","",false,1,1,3,924.5201383367835,338.8235848447571,1311.275478727203,1327.7584964160133
Water by the Bases,4,178.103,3,false,"","",false,1,1,3,981.6612956675959,133.33533119237518,1201.3887150943758,1224.4649650097992
of Potash & Soda,5,178.103,3,false,"","",false,1,1,3,965.1782779787857,211.3549314853508,1079.4143171276096,1086.0075912727043
.026 of the Basis,6,178.103,3,true,Fierengraw,E_L_Bird,false,1,1,3,977.2658075165205,241.02432979042374,956.3411938377603,975.0218717651451
Soda gives out 128,7,178.103,3,false,"","",false,1,1,3,872.8733831132968,167.4002176485235,894.8046154254431,897.0023385417401
Measures of Hydrogene,8,178.103,3,false,"","",false,1,1,3,884.9609126510315,211.3549314853508,738.7653519617693,766.2370481097864
& would require,9,178.103,3,false,"","",false,1,1,3,914.6303528745863,266.29832378138485,620.087632986032,656.3502635177182
60 grain measures Quicksilver,10,178.103,3,false,"","",false,1,1,3,884.9609126510315,178.38889610773026,524.4861220072365,561.8475616989691
of Oxygene equal to,11,178.103,3,false,"","",false,1,1,3,939.9043049470656,231.13450240974498,401.41291488042407,439.873289487648
0060 grains,12,178.103,3.5,false,"","",false,1,1,4,917.9269480286519,384.9760008386402,293.7239162823753,316.80012427931706
Calculations of,13,,0,true,"",Stella_Liu,false,1,1,0,,,,
the decomposition of,14,,0,true,"",Stella_Liu,false,1,1,0,,,,
Water by the Bases,15,,0,true,"",Stella_Liu,false,1,1,0,,,,
of Potash & Soda,16,,0,true,"",sruston,false,1,1,0,,,,
.026 of the Basis,17,,0,true,"",Stella_Liu,false,1,1,0,,,,
Soda gives out 128,18,,0,true,"",sruston,false,1,1,0,,,,
Measures of Hydrogene,19,,0,true,"",sruston,false,1,1,0,,,,
& would require,20,,0,true,"",Stella_Liu,false,1,1,0,,,,
60 grain measures Quicksilver,21,,0,true,"",sruston,false,1,1,0,,,,
of Oxygene equal to,22,,0,true,"",sruston,false,1,1,0,,,,
0060 grains,23,,0,true,"",Stella_Liu,false,1,1,0,,,,
