consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
Discourses. page 20; C.6. resources,1,-0.6669999999999732,3.4,true,"",E_L_Bird,false,1,1,4,217.94058071961445,1090.1467149718364,164.9014865861259,226.2284818628848
erase [unclear]s[/unclear] p. 23. l. g.,2,-0.6669999999999732,3.5,true,TEHark,E_L_Bird,false,1,1,4,428.3998599189999,937.8414559790931,247.62669581287642,281.3108613324422
Dec[superscript]r[/superscript] 4 a tramontane bright,3,-0.6669999999999732,3.2,true,"",E_L_Bird,false,1,1,4,232.93161361198122,978.3953845364703,339.342727993081,382.9530565404581
& [underline]beautiful[/underline].,4,-0.6669999999999732,3.5,false,"","",false,1,1,4,226.1175134231823,527.3012221329467,457.9082521948148,471.53645257241266
Onuphrio,5,-0.6669999999999732,3,true,"",E_L_Bird,false,1,1,4,236.2564789293576,563.9012512824836,573.4900078056946,567.9223486090225
But you have,6,-0.6669999999999732,3,false,"","",false,1,1,3,517.2279187540839,1026.737502722718,632.0774062852197,620.7956327597473
not answered my objection,7,-0.6669999999999732,3,false,"","",false,1,1,3,245.42406874895096,1059.8407400846481,730.4967327379654,738.7302330646917
with respect to the cruelties,8,-0.6669999999999732,3.6,true,"",E_L_Bird,false,1,1,4,250.64831153388587,1106.5005803789722,823.1445588258302,821.7817575035842
exercised by the few,9,-0.6669999999999732,3.75,false,"","",false,1,1,4,249.28547901911696,962.0415191293345,913.0908185650767,907.6395508910466
by command of their,10,-0.6669999999999732,3,false,"","",false,1,1,3,256.0995792079159,887.086261089932,1011.2140110078908,997.5858106302929
Deity & which appears,11,-0.6669999999999732,3.75,false,"","",false,1,1,4,250.64831153388587,971.5811907701028,1106.611600806213,1082.0808026955092
to be in opposition to,12,-0.6669999999999732,3,false,"","",false,1,1,3,253.37394537090086,974.3069181846862,1192.469352603645,1177.4783509038007
all our ideas of divine,13,-0.6669999999999732,3,false,"","",false,1,1,3,267.0021769410216,1020.6427869915098,1285.141277372429,1256.5220129099416
justice & mercy. -,14,-0.6669999999999732,3.75,false,"","",false,1,1,4,230.03266527410085,874.4907316205496,1375.5896570510113,1367.0352256112278
Ambrosio I think even,15,-0.6669999999999732,3,true,"",E_L_Bird,false,1,1,4,262.8529465001825,1068.5655289075194,1521.7962956179645,1481.197175069251
Phil. will allow that,16,-0.6669999999999732,4,false,"","",false,1,1,4,213.07369991914564,988.0820332565893,1639.4082716183837,1562.100849488129
physical & moral diseases,17,-0.6669999999999732,3.75,false,"","",false,1,1,4,243.48267024755478,1057.899341583252,1716.6330435276031,1638.1122265381232
are hereditary & not,18,-0.6669999999999732,3.5,true,"",E_L_Bird,false,1,1,4,283.3560423481573,978.3953845364703,1790.7483452614201,1721.2443548960478
