consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
[underline]Granite Vein at Killiney[/underline],1,1.907,3,false,"","",false,1,1,3,240.60998606681824,783.4873988628387,165.2695108652115,132.4341834783554
[underline]containing Shist[/underline],2,1.907,3,false,"","",false,1,1,3,374.14031744003296,693.7375040054321,211.23896920681,197.01032733917236
granite,3,1.907,3,false,"","",false,1,1,3,527.3718452453613,658.7131547927856,658.8939325809479,609.6409415006638
Granite,4,1.907,4,false,"","",false,1,1,4,527.3718452453613,658.7131547927856,658.8939325809479,609.6409415006638
9,5,1.907,3,false,"","",false,1,2,3,1211.0234300037205,1253.1704133785026,75.42091761803118,82.07570446668103
S,6,1.907,3,false,"","",false,1,2,5,987.0664286613464,1034.1303979158401,368.8485409563873,388.54973738850094
Grani,7,1.907,3,false,"","",false,1,2,4,873.2372937202454,945.4750139713287,447.65332639217377,450.9368591308594
S,8,1.907,3,false,"","",false,1,2,3,917.0177302360535,956.4201231002808,503.4733829498291,514.4184920787811
S,9,1.907,3,false,"","",false,1,2,3,917.0177302360535,950.9475685358047,543.9702874422073,552.726374745369
Chasm not filled up.,10,-60.964999999999975,3,false,"","",false,1,1,3,753.9356042146683,946.5695248842239,462.9764791727066,176.2146199941635
Granite [unclear]1[/unclear],11,-60.964999999999975,4.5,false,"","",false,1,1,6,1028.6578433513641,1100.8955636024475,341.4857678413391,180.59266364574432
