consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
give me to eat,1,0.943,1,true,"",deehar,true,1,1,1,1081.9787638187408,1309.9180915355682,378.3065083026886,375.88162183761597
Dete men kj sa yest,2,0.943,1,false,"","",true,1,1,1,636.2125492095947,1719.204339981079,546.9052238464355,522.5379085540771
"Coffee, millika",3,0.943,1,true,"",deehar,true,1,1,1,1195.5987045764923,1421.113145828247,656.7774374485016,661.6272103786469
freshen butter daubry riby,4,0.943,1,true,"",deehar,true,1,1,1,647.0424671173096,1789.5988063812256,720.1839218139648,744.5512371063232
eno pishco[insertion]a fowl[/insertion] en star krucha[insertion]old bread[/insertion],5,0.943,1,true,"",deehar,true,1,1,1,684.9471797943115,1849.1633548736572,836.6055393218994,866.3878135681152
yeitza freshna fresh eggs,6,0.943,1.5,false,"","",false,1,1,2,850.5614552497864,1490.8169049024582,973.4911289215088,981.4722708463669
[underline]en dover[/underline] zimmer [underline]en dabra[/underline] postla [insertion]a good bed [insertion][underline]postla][/underline][/insertion][/insertion],7,0.943,1,true,"",deehar,true,1,1,1,533.3283290863037,1900.6054649353027,1080.2786922454834,1126.3058433532715
dry sheets [underline]suchy eruchy[/underline],8,0.943,1,true,"",deehar,true,1,1,1,527.9133701324463,1889.775547027588,1218.3601627349854,1277.924711227417
a towel eno antto - a plate,9,0.943,1,true,"",deehar,true,1,1,1,554.9881649017334,1746.2791347503662,1326.6593418121338,1364.5640544891357
en taller. fork willzy,10,0.943,1,false,"","",true,1,1,1,563.1106033325195,1567.5854892730713,1421.4211235046387,1456.618356704712
Knife - nash | su salt,11,0.943,1,false,"","",true,1,1,1,579.3554801940918,1491.7760639190674,1510.7679462432861,1532.4277820587158
paper pepper. yessoch vinegar,12,0.943,1,true,"",deehar,true,1,1,1,557.6956443786621,1906.0204238891602,1602.8222484588623,1654.2643585205078
[underline]sugar powdered zuchra sugar[/underline],13,0.943,1,true,"",deehar,true,1,1,1,560.4031238555908,1849.1633548736572,1735.4887428283691,1776.1009349822998
{[underline]moi allubu[/underline] P.   stochen,14,,0,true,"",deehar,false,1,1,0,,,,
{mia cara,15,0.943,1,true,"",deehar,true,1,1,1,706.6070156097412,1034.2120323181152,1946.6721420288086,1957.5020599365234
[deletion]wa[/deletion] Horses Koyne,16,0.943,1,true,"",deehar,true,1,1,1,693.0696182250977,1378.0619258880615,2079.3386058807373,2054.971290588379
[underline]Dogs[/underline] pesse passe[insertion]P..se[/insertion],17,0.943,1,true,"",deehar,true,1,1,1,806.7837562561035,1778.7688884735107,2195.760223388672,2165.977949142456
Potatoes Krumpere - kohl rahu the same,18,0.943,1,true,"",deehar,true,1,1,1,660.5798645019531,1897.897985458374,2363.6239318847656,2358.208972930908
apples [underline]yabuka[/underline]. gelinotte [insertion][underline]yerebitza.[/underline][/insertion],19,0.943,1,true,"",deehar,true,1,1,1,649.7499465942383,1597.367763519287,2463.800672531128,2480.0455493927
ye che yerebitz tuche,20,0.943,1,true,"",deehar,true,1,1,1,592.8928775787354,1648.8098735809326,2748.0860176086426,2753.5009765625
