consensus text,line number,line slope,consensus score,line edited (T/F),original transcriber username,line editor username,flagged for low consensus (T/F),page number,column,number of transcribers,line start x,line end x,line start y,line end y
is much colder in Winter &,1,0.092,1,false,"","",true,1,1,1,569.0250909154183,2522.847505698526,588.4075446747055,620.022794104853
hotter in Summer than the,2,0.092,1,true,"",deehar,true,1,1,1,502.6330671121087,2475.424631553305,740.160741939413,749.6453167684573
parts of Europe under the,3,0.092,1,false,"","",true,1,1,1,565.8635659724034,2409.032607749996,876.1063144890467,891.9139392041203
"same parallels of[underline]latitude[/underline],",4,0.092,1,false,"","",true,1,1,1,600.6403403455656,2573.431904786762,1008.8903620956656,1043.6671364688277
|_And this seems in great,5,0.092,1,true,"",deehar,true,1,1,1,515.2791668841676,2396.3865079779366,1223.874058220668,1201.7433836195648
measure to be owing to,6,0.092,1,false,"","",true,1,1,1,603.8018652885803,2345.802108889701,1331.3659062831691,1334.5274312261838
the inferiority of the mountains,7,0.092,1,false,"","",true,1,1,1,591.1557655165213,2642.985453533086,1505.2497781489797,1508.4113030919943
which are few [underline]in Number[/underline],8,0.092,1,true,"",deehar,true,1,1,1,606.963390231595,2579.7549546727914,1653.8414504706723,1653.8414504706723
|_[underline]& none[/underline] of which can be,9,0.092,1,true,"",deehar,true,1,1,1,515.2791668841676,2418.51718257904,1799.2715978493502,1777.1409232482472
compared in height to the,10,0.092,1,false,"","",true,1,1,1,591.1557655165213,2478.5861564963197,1954.1863200570724,1909.9249708548662
"pyrenees, or the the Norwegian",11,0.092,1,true,"",deehar,true,1,1,1,610.1249151746099,2554.4627551286735,2099.61646743575,2080.647317777662
Alps & much less to the,12,0.092,1,false,"","",true,1,1,1,591.1557655165213,2573.431904786762,2238.723564928399,2222.9159402133255
Alps of [underline]Switzerland[/underline],13,0.092,1,true,"",deehar,true,1,1,1,565.8635659724034,1944.2884411268292,2393.638287136121,2380.9921873640624
- In South America the,14,0.092,1,false,"","",true,1,1,1,742.9089627812286,2497.5553061544083,2643.398757634285,2627.5911329192113
"great [underline]Chain of [insertion]the[/insertion][/underline] Andes, [underline]though[/underline]",15,0.092,1,false,"","",true,1,1,1,584.832715630492,2472.2631066102904,2788.828905012963,2804.6365297280367
[deletion]colder[/deletion] [underline]partly under[/underline] the Equator,16,0.092,1,false,"","",true,1,1,1,572.186615858433,2586.078004558821,2905.805327904508,2946.9051521636998
[underline]considerably[/underline] tends to [deletion]mitigate[/deletion],17,0.092,1,true,"",deehar,true,1,1,1,581.6711906874771,2488.0707313253642,3063.881575055245,3089.1737745993632
[underline]diminish the temperature of[/underline],18,0.092,1,false,"","",true,1,1,1,594.317290459536,2405.8710828069807,3215.6347723199524,3250.411546693115
